response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0886,0.0000,0.0000,0.0000,0.0885,0.0001,200,0.5801
0.0416,0.0000,0.0000,0.0000,0.0414,0.0001,200,0.6523
0.0418,0.0000,0.0000,0.0000,0.0417,0.0000,200,0.6522
0.0437,0.0000,0.0000,0.0000,0.0434,0.0001,200,0.6521
0.0448,0.0000,0.0000,0.0000,0.0445,0.0001,200,0.6520
0.0461,0.0000,0.0000,0.0000,0.0460,0.0001,200,0.6521
0.0460,0.0000,0.0000,0.0000,0.0459,0.0001,200,0.6522
0.0461,0.0000,0.0000,0.0000,0.0460,0.0000,200,0.6521
0.0496,0.0000,0.0000,0.0000,0.0494,0.0001,200,0.6523
0.0503,0.0000,0.0000,0.0000,0.0502,0.0001,200,0.6522
0.0086,0.0000,0.0000,0.0001,0.0084,0.0001,200,0.7241
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,0.7240
0.0097,0.0000,0.0000,0.0000,0.0096,0.0001,200,0.7241
0.0101,0.0000,0.0000,0.0001,0.0099,0.0000,200,0.7239
0.0670,0.0000,0.0000,0.0000,0.0669,0.0001,200,0.6687
0.0117,0.0000,0.0000,0.0001,0.0116,0.0000,200,0.7240
0.0122,0.0000,0.0000,0.0000,0.0121,0.0001,200,0.7241
0.0134,0.0000,0.0000,0.0000,0.0133,0.0001,200,0.7241
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,0.7357
0.0466,0.0000,0.0000,0.0000,0.0464,0.0001,200,0.7241
0.0475,0.0000,0.0000,0.0000,0.0474,0.0001,200,0.7240
0.0499,0.0000,0.0000,0.0000,0.0498,0.0001,200,0.7239
0.0546,0.0000,0.0000,0.0000,0.0544,0.0001,200,0.7241
0.0613,0.0000,0.0000,0.0001,0.0611,0.0001,200,0.7240
0.0672,0.0000,0.0000,0.0000,0.0669,0.0001,200,0.7239
0.0744,0.0000,0.0000,0.0000,0.0743,0.0001,200,0.7242
0.0079,0.0000,0.0000,0.0000,0.0077,0.0001,200,0.7965
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,0.7966
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,200,0.7967
0.0113,0.0000,0.0000,0.0000,0.0112,0.0001,200,0.7965
0.0122,0.0000,0.0000,0.0000,0.0121,0.0001,200,0.7966
0.0103,0.0000,0.0000,0.0000,0.0102,0.0001,200,0.7986
0.0419,0.0000,0.0000,0.0000,0.0418,0.0001,200,0.7967
0.0437,0.0000,0.0000,0.0000,0.0436,0.0001,200,0.7964
0.0452,0.0000,0.0000,0.0000,0.0451,0.0001,200,0.7964
0.0458,0.0000,0.0000,0.0000,0.0457,0.0001,200,0.7967
0.0460,0.0000,0.0000,0.0000,0.0459,0.0001,200,0.7967
0.0463,0.0000,0.0000,0.0000,0.0460,0.0001,200,0.7965
