response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0102,0.0013,0.0008,0.0002,0.0084,0.0001,200,0.0682
0.0105,0.0012,0.0008,0.0003,0.0086,0.0000,200,0.0680
0.0127,0.0009,0.0003,0.0002,0.0113,0.0001,200,0.0682
0.0133,0.0010,0.0006,0.0002,0.0116,0.0001,200,0.0680
0.0140,0.0013,0.0007,0.0002,0.0122,0.0001,200,0.0682
0.0142,0.0014,0.0007,0.0002,0.0123,0.0000,200,0.0681
0.0143,0.0011,0.0005,0.0002,0.0126,0.0001,200,0.0682
0.0147,0.0018,0.0011,0.0001,0.0125,0.0001,200,0.0680
0.0149,0.0011,0.0009,0.0001,0.0133,0.0001,200,0.0683
0.0159,0.0012,0.0008,0.0001,0.0143,0.0001,200,0.0682
0.0417,0.0015,0.0009,0.0002,0.0399,0.0001,200,0.0682
0.0473,0.0018,0.0015,0.0001,0.0452,0.0001,200,0.0681
0.0472,0.0013,0.0006,0.0000,0.0455,0.0001,200,0.0683
0.0482,0.0015,0.0012,0.0001,0.0463,0.0001,200,0.0681
0.0089,0.0000,0.0000,0.0000,0.0087,0.0001,200,0.1327
0.0101,0.0000,0.0000,0.0000,0.0100,0.0001,200,0.1327
0.0111,0.0000,0.0000,0.0000,0.0110,0.0001,200,0.1328
0.0112,0.0000,0.0000,0.0000,0.0111,0.0000,200,0.1328
0.0136,0.0000,0.0000,0.0000,0.0133,0.0001,200,0.1326
0.0865,0.0014,0.0011,0.0001,0.0848,0.0001,200,0.0682
0.0430,0.0000,0.0000,0.0000,0.0429,0.0001,200,0.1329
0.0444,0.0000,0.0000,0.0001,0.0441,0.0001,200,0.1327
0.0443,0.0000,0.0000,0.0001,0.0442,0.0001,200,0.1329
0.0453,0.0000,0.0000,0.0001,0.0452,0.0001,200,0.1330
0.0463,0.0000,0.0000,0.0000,0.0461,0.0001,200,0.1328
0.0478,0.0000,0.0000,0.0000,0.0477,0.0001,200,0.1329
0.0504,0.0000,0.0000,0.0000,0.0502,0.0001,200,0.1326
0.0513,0.0000,0.0000,0.0000,0.0512,0.0001,200,0.1330
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,200,0.1967
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,200,0.1968
0.0730,0.0000,0.0000,0.0000,0.0729,0.0001,200,0.1329
0.0539,0.0000,0.0000,0.0000,0.0538,0.0001,200,0.1547
0.0122,0.0000,0.0000,0.0001,0.0121,0.0001,200,0.1969
0.0123,0.0000,0.0000,0.0000,0.0122,0.0001,200,0.1968
0.0125,0.0000,0.0000,0.0000,0.0123,0.0001,200,0.1971
0.0421,0.0000,0.0000,0.0000,0.0419,0.0001,200,0.1969
0.0428,0.0000,0.0000,0.0000,0.0427,0.0001,200,0.1969
0.0433,0.0000,0.0000,0.0000,0.0428,0.0002,200,0.1969
0.0483,0.0000,0.0000,0.0000,0.0481,0.0001,200,0.1969
0.0486,0.0000,0.0000,0.0000,0.0485,0.0001,200,0.1969
0.0525,0.0000,0.0000,0.0000,0.0523,0.0001,200,0.1970
0.0541,0.0000,0.0000,0.0000,0.0540,0.0001,200,0.1970
0.0693,0.0000,0.0000,0.0000,0.0691,0.0001,200,0.1970
0.0084,0.0000,0.0000,0.0000,0.0081,0.0001,200,0.2617
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,200,0.2617
0.0094,0.0000,0.0000,0.0001,0.0091,0.0000,200,0.2617
0.0108,0.0000,0.0000,0.0000,0.0106,0.0001,200,0.2616
0.0109,0.0000,0.0000,0.0000,0.0104,0.0001,200,0.2615
0.0116,0.0000,0.0000,0.0000,0.0115,0.0001,200,0.2616
0.0792,0.0000,0.0000,0.0000,0.0791,0.0001,200,0.2086
0.0858,0.0000,0.0000,0.0000,0.0857,0.0001,200,0.2060
0.0085,0.0000,0.0000,0.0000,0.0083,0.0001,200,0.2877
0.0382,0.0000,0.0000,0.0001,0.0380,0.0001,200,0.2614
0.0408,0.0000,0.0000,0.0000,0.0406,0.0001,200,0.2617
0.0107,0.0000,0.0000,0.0000,0.0107,0.0000,200,0.2918
0.0427,0.0000,0.0000,0.0000,0.0426,0.0001,200,0.2615
0.0460,0.0000,0.0000,0.0000,0.0458,0.0001,200,0.2616
