response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0110,0.0013,0.0009,0.0001,0.0090,0.0002,200,0.0560
0.0105,0.0013,0.0006,0.0001,0.0088,0.0002,200,0.0566
0.0114,0.0017,0.0009,0.0001,0.0094,0.0001,200,0.0561
0.0113,0.0015,0.0007,0.0001,0.0097,0.0000,200,0.0564
0.0115,0.0015,0.0010,0.0000,0.0099,0.0001,200,0.0563
0.0121,0.0012,0.0010,0.0001,0.0107,0.0001,200,0.0564
0.0127,0.0010,0.0004,0.0001,0.0106,0.0004,200,0.0561
0.0126,0.0012,0.0007,0.0001,0.0111,0.0001,200,0.0566
0.0133,0.0013,0.0011,0.0001,0.0117,0.0000,200,0.0562
0.0144,0.0015,0.0011,0.0002,0.0123,0.0002,200,0.0559
0.0137,0.0011,0.0002,0.0000,0.0122,0.0001,200,0.0566
0.0168,0.0008,0.0005,0.0001,0.0153,0.0001,200,0.0563
0.0172,0.0014,0.0011,0.0010,0.0145,0.0001,200,0.0560
0.0183,0.0015,0.0012,0.0002,0.0165,0.0001,200,0.0561
0.0188,0.0010,0.0008,0.0002,0.0169,0.0001,200,0.0560
0.0079,0.0000,0.0000,0.0000,0.0078,0.0001,200,0.1084
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,200,0.1083
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,0.1081
0.0093,0.0000,0.0000,0.0000,0.0091,0.0001,200,0.1083
0.0099,0.0000,0.0000,0.0000,0.0098,0.0000,200,0.1084
0.0101,0.0000,0.0000,0.0001,0.0099,0.0001,200,0.1082
0.0102,0.0000,0.0000,0.0000,0.0101,0.0000,200,0.1081
0.0103,0.0000,0.0000,0.0002,0.0101,0.0000,200,0.1080
0.0101,0.0000,0.0000,0.0001,0.0099,0.0000,200,0.1083
0.0101,0.0000,0.0000,0.0000,0.0098,0.0002,200,0.1083
0.0109,0.0000,0.0000,0.0000,0.0108,0.0000,200,0.1083
0.0123,0.0000,0.0000,0.0000,0.0122,0.0001,200,0.1081
0.0122,0.0000,0.0000,0.0000,0.0120,0.0001,200,0.1083
0.0129,0.0000,0.0000,0.0000,0.0127,0.0001,200,0.1083
0.0143,0.0000,0.0000,0.0000,0.0142,0.0001,200,0.1082
0.0083,0.0000,0.0000,0.0000,0.0082,0.0001,200,0.1606
0.0085,0.0000,0.0000,0.0000,0.0083,0.0001,200,0.1611
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,0.1607
0.0092,0.0000,0.0000,0.0000,0.0091,0.0000,200,0.1607
0.0093,0.0000,0.0000,0.0000,0.0092,0.0000,200,0.1608
0.0101,0.0000,0.0000,0.0000,0.0100,0.0000,200,0.1609
0.0103,0.0000,0.0000,0.0000,0.0102,0.0000,200,0.1609
0.0108,0.0000,0.0000,0.0000,0.0107,0.0000,200,0.1607
0.0117,0.0000,0.0000,0.0000,0.0115,0.0000,200,0.1608
0.0120,0.0000,0.0000,0.0000,0.0119,0.0000,200,0.1606
0.0411,0.0000,0.0000,0.0000,0.0410,0.0001,200,0.1609
0.0419,0.0000,0.0000,0.0000,0.0418,0.0001,200,0.1608
0.0442,0.0000,0.0000,0.0000,0.0440,0.0001,200,0.1609
0.0445,0.0000,0.0000,0.0000,0.0444,0.0000,200,0.1608
0.0505,0.0000,0.0000,0.0000,0.0504,0.0001,200,0.1609
0.0080,0.0000,0.0000,0.0000,0.0079,0.0001,200,0.2139
0.0085,0.0000,0.0000,0.0000,0.0083,0.0001,200,0.2138
0.0092,0.0000,0.0000,0.0001,0.0091,0.0001,200,0.2136
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,200,0.2138
0.0099,0.0000,0.0000,0.0001,0.0096,0.0001,200,0.2138
0.0102,0.0000,0.0000,0.0000,0.0101,0.0000,200,0.2139
0.0102,0.0000,0.0000,0.0000,0.0101,0.0001,200,0.2140
0.0103,0.0000,0.0000,0.0000,0.0102,0.0000,200,0.2139
0.0103,0.0000,0.0000,0.0000,0.0102,0.0001,200,0.2140
0.0108,0.0000,0.0000,0.0000,0.0107,0.0000,200,0.2137
0.0122,0.0000,0.0000,0.0000,0.0121,0.0001,200,0.2139
0.0134,0.0000,0.0000,0.0000,0.0132,0.0001,200,0.2140
0.0135,0.0000,0.0000,0.0000,0.0134,0.0001,200,0.2139
0.0470,0.0000,0.0000,0.0000,0.0469,0.0001,200,0.2138
0.0515,0.0000,0.0000,0.0000,0.0514,0.0000,200,0.2138
0.0073,0.0000,0.0000,0.0000,0.0071,0.0001,200,0.2667
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,0.2666
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,0.2664
0.0090,0.0000,0.0000,0.0000,0.0088,0.0001,200,0.2665
0.0090,0.0000,0.0000,0.0000,0.0087,0.0001,200,0.2666
0.0105,0.0000,0.0000,0.0000,0.0104,0.0001,200,0.2667
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,0.2667
0.0108,0.0000,0.0000,0.0000,0.0107,0.0000,200,0.2668
0.0120,0.0000,0.0000,0.0000,0.0119,0.0001,200,0.2668
0.0121,0.0000,0.0000,0.0000,0.0120,0.0001,200,0.2668
0.0124,0.0000,0.0000,0.0000,0.0122,0.0000,200,0.2666
0.0124,0.0000,0.0000,0.0000,0.0123,0.0001,200,0.2667
0.0126,0.0000,0.0000,0.0000,0.0125,0.0001,200,0.2667
0.0141,0.0000,0.0000,0.0000,0.0140,0.0001,200,0.2667
0.0438,0.0000,0.0000,0.0001,0.0437,0.0001,200,0.2666
0.0104,0.0000,0.0000,0.0000,0.0103,0.0001,200,0.3189
0.0107,0.0000,0.0000,0.0000,0.0106,0.0001,200,0.3187
0.0117,0.0000,0.0000,0.0000,0.0116,0.0001,200,0.3186
0.0114,0.0000,0.0000,0.0000,0.0113,0.0001,200,0.3190
0.0127,0.0000,0.0000,0.0000,0.0126,0.0000,200,0.3188
0.0129,0.0000,0.0000,0.0000,0.0127,0.0001,200,0.3187
0.0130,0.0000,0.0000,0.0000,0.0128,0.0001,200,0.3190
0.0138,0.0000,0.0000,0.0000,0.0136,0.0001,200,0.3188
0.0141,0.0000,0.0000,0.0000,0.0140,0.0000,200,0.3189
0.0146,0.0000,0.0000,0.0000,0.0145,0.0001,200,0.3189
0.0148,0.0000,0.0000,0.0000,0.0147,0.0001,200,0.3188
0.0149,0.0000,0.0000,0.0000,0.0148,0.0001,200,0.3189
0.0152,0.0000,0.0000,0.0000,0.0151,0.0000,200,0.3188
0.0151,0.0000,0.0000,0.0000,0.0150,0.0001,200,0.3189
0.0154,0.0000,0.0000,0.0000,0.0153,0.0001,200,0.3187
0.0101,0.0000,0.0000,0.0000,0.0100,0.0001,200,0.3713
0.0116,0.0000,0.0000,0.0000,0.0115,0.0001,200,0.3713
0.0118,0.0000,0.0000,0.0000,0.0117,0.0001,200,0.3716
