response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0101,0.0019,0.0008,0.0001,0.0080,0.0002,200,0.0562
0.0118,0.0014,0.0005,0.0002,0.0100,0.0001,200,0.0562
0.0116,0.0014,0.0005,0.0002,0.0098,0.0001,200,0.0565
0.0134,0.0014,0.0007,0.0001,0.0113,0.0000,200,0.0560
0.0139,0.0015,0.0013,0.0001,0.0123,0.0001,200,0.0566
0.0146,0.0022,0.0002,0.0000,0.0120,0.0001,200,0.0566
0.0411,0.0016,0.0008,0.0002,0.0393,0.0001,200,0.0565
0.0449,0.0016,0.0008,0.0000,0.0431,0.0001,200,0.0564
0.0465,0.0015,0.0006,0.0002,0.0446,0.0000,200,0.0562
0.0495,0.0018,0.0008,0.0000,0.0475,0.0001,200,0.0561
0.0494,0.0016,0.0007,0.0003,0.0473,0.0000,200,0.0562
0.0076,0.0000,0.0000,0.0000,0.0075,0.0000,200,0.1092
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,0.1093
0.0094,0.0000,0.0000,0.0000,0.0093,0.0001,200,0.1091
0.0097,0.0000,0.0000,0.0000,0.0095,0.0001,200,0.1090
0.0116,0.0000,0.0000,0.0000,0.0115,0.0001,200,0.1093
0.0117,0.0000,0.0000,0.0003,0.0114,0.0000,200,0.1092
0.0703,0.0015,0.0011,0.0002,0.0684,0.0001,200,0.0564
0.0890,0.0015,0.0013,0.0001,0.0869,0.0001,200,0.0561
0.0404,0.0000,0.0000,0.0000,0.0403,0.0001,200,0.1092
0.0941,0.0014,0.0007,0.0001,0.0924,0.0001,200,0.0565
0.0458,0.0000,0.0000,0.0000,0.0457,0.0001,200,0.1091
0.0100,0.0000,0.0000,0.0000,0.0099,0.0001,200,0.1451
0.0476,0.0000,0.0000,0.0000,0.0472,0.0001,200,0.1092
0.0097,0.0000,0.0000,0.0000,0.0096,0.0001,200,0.1506
0.1133,0.0015,0.0006,0.0008,0.1105,0.0001,200,0.0562
0.0081,0.0000,0.0000,0.0000,0.0080,0.0001,200,0.1616
0.0083,0.0000,0.0000,0.0000,0.0081,0.0001,200,0.1616
0.0086,0.0000,0.0000,0.0000,0.0085,0.0001,200,0.1615
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,0.1616
0.0112,0.0000,0.0000,0.0000,0.0110,0.0001,200,0.1617
0.0117,0.0000,0.0000,0.0000,0.0116,0.0001,200,0.1617
