response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0092,0.0007,0.0005,0.0001,0.0082,0.0002,200,0.0612
0.0119,0.0012,0.0009,0.0000,0.0104,0.0001,200,0.0608
0.0138,0.0007,0.0005,0.0001,0.0124,0.0000,200,0.0608
0.0137,0.0013,0.0011,0.0000,0.0122,0.0000,200,0.0609
0.0406,0.0008,0.0002,0.0001,0.0394,0.0001,200,0.0611
0.0427,0.0010,0.0008,0.0001,0.0415,0.0001,200,0.0612
0.0436,0.0008,0.0004,0.0001,0.0426,0.0001,200,0.0612
0.0441,0.0011,0.0006,0.0006,0.0421,0.0001,200,0.0607
0.0470,0.0014,0.0012,0.0000,0.0454,0.0001,200,0.0609
0.0469,0.0013,0.0011,0.0000,0.0455,0.0000,200,0.0611
0.0478,0.0013,0.0011,0.0001,0.0463,0.0001,200,0.0609
0.0503,0.0009,0.0004,0.0002,0.0490,0.0000,200,0.0610
0.0523,0.0010,0.0007,0.0000,0.0512,0.0001,200,0.0612
0.0599,0.0014,0.0011,0.0000,0.0583,0.0001,200,0.0609
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,200,0.1198
0.0093,0.0000,0.0000,0.0000,0.0092,0.0000,200,0.1199
0.0095,0.0000,0.0000,0.0000,0.0094,0.0001,200,0.1199
0.0095,0.0000,0.0000,0.0000,0.0094,0.0000,200,0.1200
0.0114,0.0000,0.0000,0.0000,0.0113,0.0000,200,0.1198
0.0118,0.0000,0.0000,0.0000,0.0118,0.0000,200,0.1199
0.0124,0.0000,0.0000,0.0000,0.0122,0.0000,200,0.1197
0.0953,0.0019,0.0005,0.0000,0.0932,0.0001,200,0.0611
0.0399,0.0000,0.0000,0.0000,0.0398,0.0001,200,0.1199
0.0403,0.0000,0.0000,0.0000,0.0399,0.0001,200,0.1197
0.0420,0.0000,0.0000,0.0000,0.0418,0.0000,200,0.1200
0.0423,0.0000,0.0000,0.0000,0.0421,0.0000,200,0.1200
0.0456,0.0000,0.0000,0.0000,0.0455,0.0001,200,0.1208
0.0467,0.0000,0.0000,0.0000,0.0465,0.0000,200,0.1199
0.0080,0.0000,0.0000,0.0000,0.0079,0.0001,200,0.1782
0.0088,0.0000,0.0000,0.0000,0.0086,0.0001,200,0.1780
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,200,0.1781
0.0104,0.0000,0.0000,0.0000,0.0102,0.0001,200,0.1780
0.0107,0.0000,0.0000,0.0001,0.0105,0.0001,200,0.1781
0.0112,0.0000,0.0000,0.0000,0.0111,0.0000,200,0.1782
0.0124,0.0000,0.0000,0.0000,0.0123,0.0001,200,0.1781
0.0138,0.0000,0.0000,0.0000,0.0136,0.0001,200,0.1782
0.0843,0.0000,0.0000,0.0000,0.0842,0.0001,200,0.1200
0.0522,0.0000,0.0000,0.0000,0.0521,0.0001,200,0.1564
0.0401,0.0000,0.0000,0.0000,0.0399,0.0001,200,0.1780
0.0423,0.0000,0.0000,0.0000,0.0422,0.0001,200,0.1779
0.0454,0.0000,0.0000,0.0000,0.0453,0.0001,200,0.1781
0.0466,0.0000,0.0000,0.0000,0.0463,0.0001,200,0.1780
0.0484,0.0000,0.0000,0.0000,0.0482,0.0001,200,0.1781
0.0077,0.0000,0.0000,0.0000,0.0075,0.0001,200,0.2358
0.0412,0.0000,0.0000,0.0000,0.0410,0.0001,200,0.2043
0.0097,0.0000,0.0000,0.0000,0.0096,0.0001,200,0.2360
0.0101,0.0000,0.0000,0.0000,0.0100,0.0001,200,0.2358
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,0.2360
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,0.2361
0.0112,0.0000,0.0000,0.0000,0.0110,0.0000,200,0.2359
0.0119,0.0000,0.0000,0.0000,0.0118,0.0000,200,0.2358
0.0127,0.0000,0.0000,0.0000,0.0125,0.0001,200,0.2358
0.0128,0.0000,0.0000,0.0001,0.0125,0.0001,200,0.2359
0.0133,0.0000,0.0000,0.0001,0.0131,0.0001,200,0.2359
0.0133,0.0000,0.0000,0.0000,0.0131,0.0001,200,0.2359
0.0134,0.0000,0.0000,0.0000,0.0131,0.0001,200,0.2359
0.0589,0.0000,0.0000,0.0000,0.0588,0.0001,200,0.2086
0.0431,0.0000,0.0000,0.0001,0.0429,0.0001,200,0.2360
