phase,algo,servers,load_frac,load_pct,qrif,qrif_label,qrif_runtime,probe_rate,target_qps,workers,bin_seconds,bin_index,timestamp,elapsed_s,p50_us,p90_us,p99_us,p99_9_us,avg_us,total_responses,ok_responses,error_responses,response_qps,error_qps,status_dist
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,42,2026-07-08T11:47:35,512.467,54000.0,94300.0,136400.0,174300.0,58460.362924746485,5640,5621,19,1128.0,3.8,"{""200"": 5621, ""503"": 19}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,43,2026-07-08T11:47:40,517.467,53500.0,92600.0,135100.0,162100.0,58024.658263802594,5640,5633,7,1128.0,1.4,"{""200"": 5633, ""503"": 7}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,44,2026-07-08T11:47:45,522.467,53800.0,95000.0,133100.0,159400.0,58644.894334931625,5636,5631,5,1127.2,1.0,"{""200"": 5631, ""503"": 5}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,45,2026-07-08T11:47:50,527.467,53000.0,92400.0,131700.0,155100.0,57416.926898509584,5643,5636,7,1128.6,1.4,"{""200"": 5636, ""503"": 7}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,46,2026-07-08T11:47:55,532.467,53300.0,95400.0,138900.0,159500.0,58519.33475631448,5634,5622,12,1126.8,2.4,"{""200"": 5622, ""503"": 12}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,47,2026-07-08T11:48:00,537.467,53300.0,93900.0,133600.0,168800.0,57920.917165125975,5527,5517,10,1105.4,2.0,"{""200"": 5517, ""503"": 10}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,0,2026-07-08T11:48:40,577.404,53200.0,95100.0,142900.0,172200.0,58165.11881008525,5520,5513,7,1104.0,1.4,"{""200"": 5513, ""503"": 7}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,1,2026-07-08T11:48:45,582.404,53600.0,94900.0,141500.0,163100.0,58898.738674720196,5640,5629,11,1128.0,2.2,"{""200"": 5629, ""503"": 11}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,2,2026-07-08T11:48:50,587.404,53500.0,97300.0,145700.0,168100.0,58855.616779239244,5640,5626,14,1128.0,2.8,"{""200"": 5626, ""503"": 14}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,3,2026-07-08T11:48:55,592.404,53000.0,95400.0,144400.0,172100.0,58294.82298523394,5640,5621,19,1128.0,3.8,"{""200"": 5621, ""503"": 19}"
