phase,servers,load_frac,load_pct,qrif,qrif_label,qrif_runtime,probe_rate,target_qps,timestamp,elapsed_s,rif_p50,rif_p90,rif_p99,rif_limit,sample_count,rif_values
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:16.052,1032.835,4.0,8.0,10.0,4.0,20,"[1.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 8.0, 8.0, 9.0, 10.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:16.560,1033.343,5.0,8.0,10.0,4.0,20,"[1.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 9.0, 10.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:17.062,1033.844,0.0,3.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:17.564,1034.346,3.0,6.0,7.0,2.0,20,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 4.0, 4.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:18.068,1034.851,5.0,10.0,12.0,4.0,20,"[1.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 7.0, 7.0, 7.0, 8.0, 8.0, 10.0, 11.0, 12.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:18.570,1035.352,0.0,0.0,2.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:19.072,1035.854,1.0,4.0,6.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0, 6.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:19.580,1036.363,5.0,7.0,18.0,5.0,20,"[1.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 9.0, 18.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:20.092,1036.874,5.0,9.0,10.0,5.0,20,"[3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0, 9.0, 9.0, 10.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:20.594,1037.376,0.0,2.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 5.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:21.095,1037.878,1.0,4.0,7.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0, 7.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:21.597,1038.379,5.0,9.0,12.0,4.0,20,"[1.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 7.0, 7.0, 7.0, 7.0, 9.0, 9.0, 10.0, 12.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:22.105,1038.887,5.0,7.0,9.0,4.0,20,"[2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 7.0, 8.0, 9.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:22.606,1039.389,0.0,3.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 5.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:23.108,1039.89,3.0,7.0,9.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0, 7.0, 7.0, 9.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:23.614,1040.397,5.0,9.0,10.0,5.0,20,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 8.0, 8.0, 8.0, 9.0, 9.0, 10.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:24.116,1040.899,0.0,0.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:24.618,1041.4,1.0,4.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:25.120,1041.902,4.0,7.0,9.0,4.0,20,"[0.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0, 6.0, 6.0, 7.0, 8.0, 9.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:25.629,1042.411,6.0,10.0,11.0,5.0,20,"[1.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 9.0, 10.0, 10.0, 11.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:26.131,1042.913,0.0,2.0,6.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 4.0, 6.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:26.633,1043.415,3.0,5.0,5.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:27.136,1043.918,5.0,9.0,12.0,5.0,20,"[2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 9.0, 11.0, 12.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:27.637,1044.42,0.0,3.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 4.0, 5.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:28.139,1044.921,0.0,4.0,8.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0, 8.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:28.641,1045.423,5.0,7.0,9.0,5.0,20,"[2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 8.0, 9.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:29.145,1045.928,5.0,8.0,11.0,5.0,20,"[2.0, 2.0, 2.0, 3.0, 3.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 8.0, 8.0, 11.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:29.647,1046.43,0.0,2.0,4.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:30.149,1046.931,2.0,5.0,7.0,2.0,20,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 7.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:30.651,1047.434,5.0,8.0,11.0,5.0,20,"[1.0, 1.0, 2.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 11.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:31.153,1047.935,0.0,2.0,4.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 4.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:31.654,1048.437,1.0,5.0,8.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 4.0, 4.0, 4.0, 4.0, 5.0, 7.0, 8.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:32.156,1048.939,5.0,7.0,8.0,5.0,20,"[1.0, 2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:32.665,1049.448,4.0,6.0,8.0,3.0,20,"[1.0, 1.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 8.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:33.167,1049.95,0.0,0.0,2.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:33.669,1050.451,3.0,7.0,8.0,3.0,20,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 7.0, 7.0, 8.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:34.176,1050.958,5.0,9.0,10.0,5.0,20,"[2.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 8.0, 8.0, 8.0, 9.0, 10.0, 10.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:34.678,1051.46,0.0,2.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:35.179,1051.962,1.0,3.0,4.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:35.681,1052.463,4.0,8.0,12.0,3.0,20,"[0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 8.0, 9.0, 12.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:36.183,1052.966,3.0,5.0,6.0,3.0,20,"[0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:36.685,1053.467,0.0,4.0,6.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 4.0, 6.0, 6.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:37.186,1053.969,3.0,7.0,7.0,3.0,20,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:37.695,1054.477,5.0,9.0,10.0,5.0,20,"[3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 8.0, 9.0, 9.0, 9.0, 9.0, 10.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:38.197,1054.979,0.0,0.0,1.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:38.698,1055.481,1.0,4.0,5.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 5.0, 5.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:39.200,1055.982,4.0,8.0,10.0,4.0,20,"[0.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 7.0, 8.0, 8.0, 9.0, 10.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:39.715,1056.497,6.0,8.0,9.0,5.0,20,"[3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 9.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:40.216,1056.999,0.0,2.0,2.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:40.718,1057.5,2.0,5.0,7.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 5.0, 5.0, 7.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:41.220,1058.002,5.0,8.0,12.0,5.0,20,"[0.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 9.0, 12.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:41.734,1058.516,3.0,6.0,9.0,3.0,20,"[1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 6.0, 6.0, 6.0, 9.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:42.235,1059.018,0.0,4.0,4.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 3.0, 4.0, 4.0, 4.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:42.737,1059.519,3.0,6.0,10.0,2.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 5.0, 5.0, 5.0, 6.0, 8.0, 10.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:43.239,1060.021,5.0,8.0,10.0,5.0,20,"[2.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0, 8.0, 9.0, 10.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:43.740,1060.523,0.0,2.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 3.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:44.242,1061.024,1.0,5.0,8.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 6.0, 8.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:44.744,1061.526,5.0,7.0,8.0,5.0,20,"[1.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:45.250,1062.032,4.0,7.0,10.0,4.0,20,"[2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 7.0, 8.0, 10.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:45.752,1062.534,0.0,3.0,8.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 4.0, 8.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:46.253,1063.036,3.0,6.0,10.0,3.0,20,"[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 6.0, 6.0, 10.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:46.760,1063.542,6.0,7.0,11.0,6.0,20,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 10.0, 11.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:47.261,1064.044,0.0,3.0,7.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 3.0, 5.0, 7.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:47.763,1064.545,0.0,4.0,7.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 3.0, 4.0, 6.0, 7.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:48.265,1065.047,5.0,8.0,9.0,5.0,20,"[2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 7.0, 7.0, 7.0, 8.0, 8.0, 9.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:48.775,1065.558,6.0,8.0,14.0,6.0,20,"[2.0, 2.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 8.0, 8.0, 10.0, 14.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:49.277,1066.06,0.0,2.0,6.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 2.0, 3.0, 6.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:49.779,1066.561,2.0,5.0,7.0,2.0,20,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 6.0, 7.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:50.281,1067.063,5.0,8.0,11.0,5.0,20,"[3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 8.0, 9.0, 11.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:50.782,1067.565,0.0,3.0,7.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 7.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:51.284,1068.066,1.0,4.0,6.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 5.0, 6.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:51.786,1068.568,5.0,6.0,8.0,5.0,20,"[2.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 8.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:52.292,1069.074,6.0,8.0,13.0,5.0,20,"[2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 13.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:52.794,1069.576,1.0,5.0,7.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 5.0, 5.0, 6.0, 7.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:53.295,1070.078,3.0,7.0,10.0,2.0,20,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 6.0, 7.0, 7.0, 10.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:53.798,1070.58,5.0,9.0,13.0,5.0,20,"[2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 9.0, 11.0, 13.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:54.299,1071.082,0.0,2.0,3.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 3.0, 3.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:54.801,1071.584,2.0,5.0,7.0,1.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 4.0, 5.0, 5.0, 7.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:55.304,1072.086,5.0,7.0,9.0,5.0,20,"[2.0, 3.0, 3.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 8.0, 9.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:55.811,1072.593,4.0,6.0,9.0,4.0,20,"[1.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 5.0, 6.0, 8.0, 9.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:56.313,1073.095,0.0,1.0,7.0,0.0,20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 7.0]"
4,20,0.75,75,0.43,.43,0.43,3.0,1125,2026-07-08T11:56:56.815,1073.597,3.0,6.0,8.0,3.0,20,"[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 8.0]"
