response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0114,0.0011,0.0007,0.0001,0.0100,0.0001,200,0.0647
0.0125,0.0009,0.0005,0.0002,0.0111,0.0001,200,0.0648
0.0125,0.0011,0.0008,0.0001,0.0112,0.0001,200,0.0648
0.0123,0.0005,0.0002,0.0001,0.0114,0.0001,200,0.0650
0.0124,0.0007,0.0004,0.0001,0.0113,0.0001,200,0.0649
0.0144,0.0008,0.0005,0.0001,0.0133,0.0000,200,0.0649
0.0147,0.0011,0.0008,0.0000,0.0133,0.0001,200,0.0647
0.0160,0.0010,0.0005,0.0000,0.0149,0.0000,200,0.0650
0.0078,0.0000,0.0000,0.0000,0.0077,0.0001,200,0.1273
0.0095,0.0000,0.0000,0.0000,0.0094,0.0001,200,0.1273
0.0098,0.0000,0.0000,0.0001,0.0096,0.0000,200,0.1274
0.0098,0.0000,0.0000,0.0000,0.0097,0.0000,200,0.1274
0.0105,0.0000,0.0000,0.0000,0.0104,0.0000,200,0.1275
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,0.1274
0.0120,0.0000,0.0000,0.0000,0.0119,0.0000,200,0.1274
0.0121,0.0000,0.0000,0.0000,0.0120,0.0000,200,0.1275
0.0100,0.0000,0.0000,0.0000,0.0099,0.0001,200,0.1890
0.0100,0.0000,0.0000,0.0000,0.0099,0.0001,200,0.1891
0.0100,0.0000,0.0000,0.0000,0.0098,0.0001,200,0.1892
0.0119,0.0000,0.0000,0.0000,0.0118,0.0001,200,0.1891
0.0120,0.0000,0.0000,0.0000,0.0119,0.0001,200,0.1891
0.0121,0.0000,0.0000,0.0000,0.0120,0.0001,200,0.1892
0.0139,0.0000,0.0000,0.0000,0.0138,0.0001,200,0.1891
0.0139,0.0000,0.0000,0.0001,0.0138,0.0001,200,0.1891
0.0103,0.0000,0.0000,0.0000,0.0101,0.0001,200,0.2513
0.0103,0.0000,0.0000,0.0000,0.0102,0.0001,200,0.2513
0.0103,0.0000,0.0000,0.0000,0.0101,0.0000,200,0.2514
0.0122,0.0000,0.0000,0.0001,0.0121,0.0000,200,0.2512
0.0121,0.0000,0.0000,0.0000,0.0120,0.0001,200,0.2514
0.0138,0.0000,0.0000,0.0000,0.0137,0.0000,200,0.2513
0.0139,0.0000,0.0000,0.0000,0.0138,0.0000,200,0.2513
0.0139,0.0000,0.0000,0.0000,0.0138,0.0001,200,0.2513
0.0098,0.0000,0.0000,0.0000,0.0097,0.0001,200,0.3124
0.0102,0.0000,0.0000,0.0000,0.0101,0.0000,200,0.3123
0.0107,0.0000,0.0000,0.0000,0.0105,0.0001,200,0.3125
0.0108,0.0000,0.0000,0.0000,0.0107,0.0000,200,0.3125
0.0107,0.0000,0.0000,0.0000,0.0106,0.0001,200,0.3126
0.0141,0.0000,0.0000,0.0000,0.0140,0.0001,200,0.3125
0.0142,0.0000,0.0000,0.0000,0.0141,0.0001,200,0.3125
0.0148,0.0000,0.0000,0.0000,0.0147,0.0001,200,0.3126
0.0112,0.0000,0.0000,0.0000,0.0111,0.0001,200,0.3747
0.0114,0.0000,0.0000,0.0000,0.0113,0.0001,200,0.3748
0.0116,0.0000,0.0000,0.0000,0.0115,0.0000,200,0.3747
0.0125,0.0000,0.0000,0.0001,0.0124,0.0001,200,0.3748
0.0127,0.0000,0.0000,0.0000,0.0125,0.0001,200,0.3747
0.0128,0.0000,0.0000,0.0000,0.0127,0.0000,200,0.3747
0.0130,0.0000,0.0000,0.0000,0.0129,0.0001,200,0.3746
0.0130,0.0000,0.0000,0.0000,0.0128,0.0001,200,0.3747
0.0114,0.0000,0.0000,0.0000,0.0113,0.0001,200,0.4371
0.0114,0.0000,0.0000,0.0000,0.0112,0.0001,200,0.4373
