response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0126,0.0011,0.0002,0.0001,0.0110,0.0001,200,0.0803
0.0133,0.0007,0.0001,0.0003,0.0120,0.0001,200,0.0806
0.0139,0.0014,0.0008,0.0002,0.0120,0.0001,200,0.0801
0.0142,0.0014,0.0006,0.0001,0.0124,0.0000,200,0.0801
0.0144,0.0011,0.0004,0.0003,0.0126,0.0001,200,0.0800
0.0408,0.0012,0.0006,0.0001,0.0394,0.0001,200,0.0804
0.0429,0.0013,0.0007,0.0003,0.0411,0.0001,200,0.0801
0.0485,0.0015,0.0009,0.0002,0.0465,0.0001,200,0.0799
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,200,0.1569
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,0.1568
0.0425,0.0000,0.0000,0.0001,0.0423,0.0001,200,0.1567
0.0425,0.0000,0.0000,0.0000,0.0424,0.0001,200,0.1568
0.0442,0.0000,0.0000,0.0000,0.0441,0.0001,200,0.1568
0.0452,0.0000,0.0000,0.0000,0.0451,0.0001,200,0.1569
0.0495,0.0000,0.0000,0.0001,0.0494,0.0001,200,0.1568
0.0509,0.0000,0.0000,0.0000,0.0508,0.0001,200,0.1569
0.0079,0.0000,0.0000,0.0000,0.0078,0.0001,200,0.2343
0.0115,0.0000,0.0000,0.0000,0.0114,0.0001,200,0.2342
0.0388,0.0000,0.0000,0.0000,0.0386,0.0001,200,0.2344
0.0438,0.0000,0.0000,0.0000,0.0437,0.0001,200,0.2344
0.0482,0.0000,0.0000,0.0000,0.0481,0.0001,200,0.2343
0.0571,0.0000,0.0000,0.0000,0.0568,0.0001,200,0.2342
0.0719,0.0000,0.0000,0.0000,0.0717,0.0001,200,0.2344
0.0766,0.0000,0.0000,0.0000,0.0763,0.0001,200,0.2343
0.0101,0.0000,0.0000,0.0000,0.0099,0.0001,200,0.3107
0.0444,0.0000,0.0000,0.0000,0.0442,0.0001,200,0.3107
0.0446,0.0000,0.0000,0.0000,0.0445,0.0001,200,0.3105
0.0446,0.0000,0.0000,0.0000,0.0444,0.0001,200,0.3106
0.0478,0.0000,0.0000,0.0000,0.0477,0.0001,200,0.3106
0.0505,0.0000,0.0000,0.0001,0.0503,0.0001,200,0.3109
0.0517,0.0000,0.0000,0.0000,0.0516,0.0001,200,0.3107
0.0535,0.0000,0.0000,0.0000,0.0534,0.0001,200,0.3106
0.0082,0.0000,0.0000,0.0000,0.0081,0.0000,200,0.3877
0.0114,0.0000,0.0000,0.0000,0.0113,0.0001,200,0.3878
0.0142,0.0000,0.0000,0.0000,0.0139,0.0001,200,0.3875
0.0434,0.0000,0.0000,0.0000,0.0433,0.0001,200,0.3878
0.0435,0.0000,0.0000,0.0000,0.0434,0.0001,200,0.3877
0.0490,0.0000,0.0000,0.0000,0.0489,0.0001,200,0.3877
0.0557,0.0000,0.0000,0.0000,0.0554,0.0000,200,0.3876
0.0605,0.0000,0.0000,0.0000,0.0604,0.0001,200,0.3878
0.0086,0.0000,0.0000,0.0000,0.0084,0.0001,200,0.4645
0.0100,0.0000,0.0000,0.0000,0.0098,0.0001,200,0.4646
0.0434,0.0000,0.0000,0.0000,0.0431,0.0001,200,0.4644
0.0456,0.0000,0.0000,0.0000,0.0455,0.0001,200,0.4646
0.0463,0.0000,0.0000,0.0000,0.0461,0.0001,200,0.4645
0.0483,0.0000,0.0000,0.0000,0.0482,0.0001,200,0.4646
0.0521,0.0000,0.0000,0.0000,0.0519,0.0001,200,0.4645
0.0828,0.0000,0.0000,0.0000,0.0827,0.0001,200,0.4646
0.0100,0.0000,0.0000,0.0001,0.0099,0.0001,200,0.5420
0.0109,0.0000,0.0000,0.0000,0.0107,0.0001,200,0.5419
0.0112,0.0000,0.0000,0.0000,0.0111,0.0000,200,0.5419
0.0430,0.0000,0.0000,0.0000,0.0429,0.0001,200,0.5419
0.0450,0.0000,0.0000,0.0000,0.0449,0.0000,200,0.5418
0.0489,0.0000,0.0000,0.0000,0.0488,0.0001,200,0.5420
0.0490,0.0000,0.0000,0.0000,0.0488,0.0001,200,0.5420
0.0563,0.0000,0.0000,0.0000,0.0562,0.0000,200,0.5475
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,0.6182
0.0427,0.0000,0.0000,0.0000,0.0425,0.0001,200,0.6182
0.0448,0.0000,0.0000,0.0000,0.0446,0.0001,200,0.6180
0.0462,0.0000,0.0000,0.0000,0.0461,0.0001,200,0.6182
0.0491,0.0000,0.0000,0.0000,0.0490,0.0001,200,0.6181
0.0502,0.0000,0.0000,0.0000,0.0500,0.0001,200,0.6183
0.0523,0.0000,0.0000,0.0000,0.0522,0.0001,200,0.6181
0.0831,0.0000,0.0000,0.0000,0.0830,0.0001,200,0.6182
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,0.6958
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,0.7013
0.0405,0.0000,0.0000,0.0000,0.0403,0.0001,200,0.6958
0.0462,0.0000,0.0000,0.0000,0.0460,0.0001,200,0.6958
0.0485,0.0000,0.0000,0.0000,0.0484,0.0001,200,0.6959
0.0494,0.0000,0.0000,0.0000,0.0493,0.0001,200,0.6960
0.0530,0.0000,0.0000,0.0000,0.0528,0.0001,200,0.6958
0.0529,0.0000,0.0000,0.0000,0.0527,0.0001,200,0.6960
0.0098,0.0000,0.0000,0.0001,0.0097,0.0001,200,0.7726
0.0437,0.0000,0.0000,0.0000,0.0435,0.0001,200,0.7725
0.0460,0.0000,0.0000,0.0000,0.0459,0.0001,200,0.7724
0.0462,0.0000,0.0000,0.0000,0.0461,0.0001,200,0.7725
0.0480,0.0000,0.0000,0.0000,0.0476,0.0001,200,0.7726
0.0483,0.0000,0.0000,0.0000,0.0482,0.0001,200,0.7724
0.0596,0.0000,0.0000,0.0000,0.0595,0.0001,200,0.7725
0.0838,0.0000,0.0000,0.0001,0.0836,0.0001,200,0.7726
0.0100,0.0000,0.0000,0.0000,0.0098,0.0000,200,0.8495
0.0110,0.0000,0.0000,0.0000,0.0108,0.0001,200,0.8496
0.0110,0.0000,0.0000,0.0000,0.0108,0.0000,200,0.8497
0.0477,0.0000,0.0000,0.0000,0.0476,0.0001,200,0.8496
0.0497,0.0000,0.0000,0.0000,0.0496,0.0001,200,0.8496
0.0492,0.0000,0.0000,0.0000,0.0490,0.0001,200,0.8564
0.0576,0.0000,0.0000,0.0000,0.0574,0.0001,200,0.8496
0.0076,0.0000,0.0000,0.0000,0.0075,0.0001,200,0.9267
0.0111,0.0000,0.0000,0.0000,0.0110,0.0001,200,0.9266
0.0121,0.0000,0.0000,0.0000,0.0118,0.0001,200,0.9266
0.0904,0.0000,0.0000,0.0000,0.0903,0.0001,200,0.8496
0.0411,0.0000,0.0000,0.0000,0.0410,0.0001,200,0.9267
0.0441,0.0000,0.0000,0.0000,0.0440,0.0001,200,0.9267
0.0551,0.0000,0.0000,0.0000,0.0550,0.0001,200,0.9266
0.0662,0.0000,0.0000,0.0001,0.0660,0.0001,200,0.9265
0.0575,0.0000,0.0000,0.0000,0.0573,0.0001,200,0.9401
0.0088,0.0000,0.0000,0.0000,0.0086,0.0001,200,1.0030
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,1.0031
0.0098,0.0000,0.0000,0.0000,0.0096,0.0001,200,1.0032
0.0114,0.0000,0.0000,0.0000,0.0112,0.0001,200,1.0029
0.0428,0.0000,0.0000,0.0000,0.0427,0.0001,200,1.0031
0.0441,0.0000,0.0000,0.0000,0.0440,0.0000,200,1.0030
0.0452,0.0000,0.0000,0.0000,0.0450,0.0001,200,1.0030
0.0494,0.0000,0.0000,0.0000,0.0493,0.0001,200,1.0031
0.0080,0.0000,0.0000,0.0000,0.0079,0.0001,200,1.0799
0.0097,0.0000,0.0000,0.0000,0.0095,0.0001,200,1.0798
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,200,1.0799
0.0102,0.0000,0.0000,0.0000,0.0102,0.0000,200,1.0799
0.0128,0.0000,0.0000,0.0000,0.0127,0.0001,200,1.0800
