response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0123,0.0012,0.0009,0.0002,0.0105,0.0002,200,0.0487
0.0128,0.0012,0.0007,0.0002,0.0112,0.0001,200,0.0487
0.0141,0.0009,0.0005,0.0004,0.0123,0.0001,200,0.0486
0.0141,0.0012,0.0009,0.0003,0.0123,0.0001,200,0.0487
0.0144,0.0011,0.0005,0.0001,0.0129,0.0001,200,0.0488
0.0146,0.0012,0.0006,0.0003,0.0129,0.0001,200,0.0487
0.0163,0.0015,0.0012,0.0001,0.0146,0.0001,200,0.0485
0.0167,0.0010,0.0002,0.0001,0.0151,0.0001,200,0.0487
0.0092,0.0000,0.0000,0.0000,0.0090,0.0001,200,0.0939
0.0094,0.0000,0.0000,0.0000,0.0093,0.0001,200,0.0939
0.0115,0.0000,0.0000,0.0000,0.0113,0.0001,200,0.0939
0.0118,0.0000,0.0000,0.0000,0.0117,0.0001,200,0.0937
0.0121,0.0000,0.0000,0.0000,0.0118,0.0001,200,0.0937
0.0129,0.0000,0.0000,0.0000,0.0128,0.0001,200,0.0939
0.0131,0.0000,0.0000,0.0001,0.0129,0.0001,200,0.0939
0.0131,0.0000,0.0000,0.0000,0.0129,0.0000,200,0.0939
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,200,0.1393
0.0097,0.0000,0.0000,0.0000,0.0096,0.0001,200,0.1393
0.0098,0.0000,0.0000,0.0000,0.0097,0.0001,200,0.1393
0.0103,0.0000,0.0000,0.0000,0.0101,0.0001,200,0.1393
0.0107,0.0000,0.0000,0.0000,0.0106,0.0001,200,0.1393
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,0.1394
0.0117,0.0000,0.0000,0.0000,0.0116,0.0000,200,0.1394
0.0135,0.0000,0.0000,0.0000,0.0134,0.0001,200,0.1394
0.0083,0.0000,0.0000,0.0000,0.0082,0.0001,200,0.1843
0.0096,0.0000,0.0000,0.0000,0.0094,0.0001,200,0.1843
0.0097,0.0000,0.0000,0.0000,0.0096,0.0000,200,0.1843
0.0101,0.0000,0.0000,0.0000,0.0100,0.0001,200,0.1842
0.0115,0.0000,0.0000,0.0000,0.0114,0.0000,200,0.1842
0.0115,0.0000,0.0000,0.0000,0.0114,0.0000,200,0.1843
0.0127,0.0000,0.0000,0.0000,0.0126,0.0001,200,0.1842
0.0142,0.0000,0.0000,0.0000,0.0141,0.0001,200,0.1842
0.0103,0.0000,0.0000,0.0001,0.0101,0.0001,200,0.2298
0.0102,0.0000,0.0000,0.0000,0.0100,0.0001,200,0.2299
0.0105,0.0000,0.0000,0.0000,0.0103,0.0001,200,0.2298
0.0109,0.0000,0.0000,0.0000,0.0108,0.0001,200,0.2300
0.0112,0.0000,0.0000,0.0000,0.0111,0.0001,200,0.2298
0.0124,0.0000,0.0000,0.0000,0.0123,0.0001,200,0.2297
0.0135,0.0000,0.0000,0.0000,0.0134,0.0001,200,0.2300
0.0147,0.0000,0.0000,0.0000,0.0146,0.0001,200,0.2299
0.0097,0.0000,0.0000,0.0000,0.0095,0.0000,200,0.2760
0.0111,0.0000,0.0000,0.0000,0.0110,0.0001,200,0.2759
0.0111,0.0000,0.0000,0.0000,0.0109,0.0001,200,0.2760
0.0126,0.0000,0.0000,0.0000,0.0125,0.0001,200,0.2761
0.0128,0.0000,0.0000,0.0000,0.0126,0.0001,200,0.2761
0.0128,0.0000,0.0000,0.0000,0.0126,0.0001,200,0.2761
0.0127,0.0000,0.0000,0.0000,0.0126,0.0001,200,0.2761
0.0130,0.0000,0.0000,0.0000,0.0128,0.0001,200,0.2761
0.0082,0.0000,0.0000,0.0000,0.0081,0.0001,200,0.3214
0.0106,0.0000,0.0000,0.0001,0.0104,0.0001,200,0.3214
0.0116,0.0000,0.0000,0.0000,0.0114,0.0001,200,0.3215
0.0117,0.0000,0.0000,0.0000,0.0116,0.0001,200,0.3214
0.0117,0.0000,0.0000,0.0000,0.0116,0.0001,200,0.3215
0.0129,0.0000,0.0000,0.0000,0.0127,0.0001,200,0.3215
0.0129,0.0000,0.0000,0.0000,0.0128,0.0000,200,0.3215
0.0134,0.0000,0.0000,0.0000,0.0132,0.0001,200,0.3214
0.0104,0.0000,0.0000,0.0000,0.0103,0.0001,200,0.3659
0.0105,0.0000,0.0000,0.0000,0.0103,0.0000,200,0.3659
0.0117,0.0000,0.0000,0.0000,0.0116,0.0001,200,0.3659
