response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0123,0.0018,0.0008,0.0007,0.0095,0.0002,200,0.0718
0.0122,0.0025,0.0009,0.0002,0.0094,0.0001,200,0.0720
0.0122,0.0014,0.0005,0.0001,0.0103,0.0002,200,0.0720
0.0138,0.0016,0.0012,0.0002,0.0118,0.0001,200,0.0718
0.0137,0.0013,0.0005,0.0018,0.0100,0.0001,200,0.0721
0.0144,0.0010,0.0002,0.0001,0.0129,0.0001,200,0.0723
0.0149,0.0015,0.0008,0.0006,0.0123,0.0001,200,0.0719
0.0164,0.0016,0.0008,0.0007,0.0137,0.0001,200,0.0719
0.0107,0.0000,0.0000,0.0000,0.0106,0.0001,200,0.1407
0.0117,0.0000,0.0000,0.0000,0.0116,0.0001,200,0.1406
0.0116,0.0000,0.0000,0.0000,0.0115,0.0000,200,0.1408
0.0120,0.0000,0.0000,0.0000,0.0118,0.0001,200,0.1407
0.0120,0.0000,0.0000,0.0001,0.0118,0.0000,200,0.1408
0.0123,0.0000,0.0000,0.0001,0.0121,0.0000,200,0.1405
0.0125,0.0000,0.0000,0.0000,0.0124,0.0001,200,0.1407
0.0144,0.0000,0.0000,0.0000,0.0143,0.0001,200,0.1406
0.0111,0.0000,0.0000,0.0000,0.0105,0.0001,200,0.2095
0.0126,0.0000,0.0000,0.0000,0.0123,0.0001,200,0.2093
0.0126,0.0000,0.0000,0.0000,0.0125,0.0000,200,0.2095
0.0126,0.0000,0.0000,0.0000,0.0125,0.0000,200,0.2094
0.0142,0.0000,0.0000,0.0000,0.0140,0.0001,200,0.2094
0.0143,0.0000,0.0000,0.0000,0.0142,0.0001,200,0.2094
0.0146,0.0000,0.0000,0.0000,0.0144,0.0001,200,0.2093
0.0148,0.0000,0.0000,0.0000,0.0147,0.0001,200,0.2095
0.0113,0.0000,0.0000,0.0000,0.0112,0.0001,200,0.2786
0.0116,0.0000,0.0000,0.0000,0.0114,0.0001,200,0.2785
0.0118,0.0000,0.0000,0.0000,0.0117,0.0001,200,0.2785
0.0123,0.0000,0.0000,0.0001,0.0121,0.0001,200,0.2786
0.0125,0.0000,0.0000,0.0000,0.0123,0.0001,200,0.2785
0.0127,0.0000,0.0000,0.0000,0.0126,0.0001,200,0.2786
0.0143,0.0000,0.0000,0.0000,0.0142,0.0000,200,0.2786
0.0145,0.0000,0.0000,0.0000,0.0143,0.0001,200,0.2785
0.0083,0.0000,0.0000,0.0000,0.0082,0.0001,200,0.3483
0.0099,0.0000,0.0000,0.0000,0.0098,0.0001,200,0.3484
0.0100,0.0000,0.0000,0.0000,0.0099,0.0001,200,0.3484
0.0101,0.0000,0.0000,0.0000,0.0099,0.0001,200,0.3484
0.0113,0.0000,0.0000,0.0000,0.0111,0.0001,200,0.3484
0.0112,0.0000,0.0000,0.0000,0.0111,0.0001,200,0.3485
0.0118,0.0000,0.0000,0.0000,0.0116,0.0001,200,0.3483
0.0128,0.0000,0.0000,0.0000,0.0127,0.0001,200,0.3483
0.0086,0.0000,0.0000,0.0000,0.0085,0.0001,200,0.4163
0.0099,0.0000,0.0000,0.0000,0.0098,0.0001,200,0.4162
0.0099,0.0000,0.0000,0.0000,0.0097,0.0001,200,0.4163
0.0115,0.0000,0.0000,0.0000,0.0113,0.0001,200,0.4162
0.0124,0.0000,0.0000,0.0000,0.0123,0.0001,200,0.4164
0.0127,0.0000,0.0000,0.0002,0.0123,0.0001,200,0.4161
0.0126,0.0000,0.0000,0.0000,0.0125,0.0000,200,0.4164
0.0153,0.0000,0.0000,0.0000,0.0152,0.0000,200,0.4163
0.0110,0.0000,0.0000,0.0000,0.0108,0.0001,200,0.4861
0.0128,0.0000,0.0000,0.0000,0.0126,0.0001,200,0.4860
0.0128,0.0000,0.0000,0.0001,0.0126,0.0001,200,0.4861
0.0129,0.0000,0.0000,0.0000,0.0127,0.0001,200,0.4862
0.0134,0.0000,0.0000,0.0000,0.0133,0.0001,200,0.4862
0.0148,0.0000,0.0000,0.0000,0.0146,0.0001,200,0.4862
0.0150,0.0000,0.0000,0.0000,0.0148,0.0001,200,0.4860
0.0148,0.0000,0.0000,0.0001,0.0146,0.0001,200,0.4862
0.0110,0.0000,0.0000,0.0000,0.0108,0.0001,200,0.5544
0.0112,0.0000,0.0000,0.0000,0.0110,0.0000,200,0.5544
0.0122,0.0000,0.0000,0.0000,0.0121,0.0001,200,0.5544
0.0126,0.0000,0.0000,0.0000,0.0124,0.0001,200,0.5544
0.0127,0.0000,0.0000,0.0000,0.0126,0.0001,200,0.5543
0.0138,0.0000,0.0000,0.0001,0.0135,0.0001,200,0.5545
0.0140,0.0000,0.0000,0.0000,0.0138,0.0001,200,0.5545
0.0145,0.0000,0.0000,0.0000,0.0143,0.0001,200,0.5543
0.0094,0.0000,0.0000,0.0000,0.0092,0.0001,200,0.6233
0.0116,0.0000,0.0000,0.0000,0.0115,0.0001,200,0.6233
0.0124,0.0000,0.0000,0.0000,0.0122,0.0001,200,0.6232
0.0123,0.0000,0.0000,0.0000,0.0122,0.0001,200,0.6233
0.0124,0.0000,0.0000,0.0000,0.0123,0.0001,200,0.6232
0.0138,0.0000,0.0000,0.0000,0.0137,0.0001,200,0.6232
0.0154,0.0000,0.0000,0.0000,0.0153,0.0001,200,0.6233
0.0156,0.0000,0.0000,0.0000,0.0154,0.0001,200,0.6231
0.0102,0.0000,0.0000,0.0000,0.0100,0.0001,200,0.6929
0.0104,0.0000,0.0000,0.0000,0.0103,0.0001,200,0.6931
0.0109,0.0000,0.0000,0.0000,0.0107,0.0001,200,0.6930
0.0110,0.0000,0.0000,0.0001,0.0108,0.0001,200,0.6930
0.0137,0.0000,0.0000,0.0000,0.0136,0.0001,200,0.6931
0.0137,0.0000,0.0000,0.0001,0.0135,0.0001,200,0.6931
0.0138,0.0000,0.0000,0.0000,0.0137,0.0001,200,0.6931
0.0140,0.0000,0.0000,0.0000,0.0138,0.0002,200,0.6930
0.0125,0.0000,0.0000,0.0000,0.0123,0.0001,200,0.7612
0.0126,0.0000,0.0000,0.0000,0.0125,0.0000,200,0.7611
0.0142,0.0000,0.0000,0.0000,0.0140,0.0001,200,0.7612
0.0141,0.0000,0.0000,0.0000,0.0139,0.0001,200,0.7613
0.0141,0.0000,0.0000,0.0000,0.0140,0.0001,200,0.7613
0.0142,0.0000,0.0000,0.0000,0.0141,0.0001,200,0.7612
0.0143,0.0000,0.0000,0.0000,0.0141,0.0001,200,0.7612
0.0156,0.0000,0.0000,0.0000,0.0155,0.0000,200,0.7612
0.0101,0.0000,0.0000,0.0000,0.0099,0.0001,200,0.8304
0.0101,0.0000,0.0000,0.0000,0.0100,0.0001,200,0.8303
0.0102,0.0000,0.0000,0.0000,0.0101,0.0001,200,0.8303
0.0104,0.0000,0.0000,0.0000,0.0102,0.0001,200,0.8305
0.0106,0.0000,0.0000,0.0000,0.0105,0.0001,200,0.8303
0.0106,0.0000,0.0000,0.0000,0.0104,0.0001,200,0.8304
0.0123,0.0000,0.0000,0.0000,0.0122,0.0001,200,0.8303
0.0139,0.0000,0.0000,0.0000,0.0138,0.0000,200,0.8304
0.0078,0.0000,0.0000,0.0000,0.0077,0.0001,200,0.8996
0.0111,0.0000,0.0000,0.0000,0.0109,0.0001,200,0.8998
0.0115,0.0000,0.0000,0.0000,0.0114,0.0000,200,0.8998
0.0120,0.0000,0.0000,0.0000,0.0118,0.0001,200,0.8998
0.0123,0.0000,0.0000,0.0001,0.0121,0.0001,200,0.8997
0.0123,0.0000,0.0000,0.0000,0.0121,0.0001,200,0.8997
0.0127,0.0000,0.0000,0.0000,0.0125,0.0001,200,0.8998
0.0127,0.0000,0.0000,0.0000,0.0125,0.0001,200,0.8998
0.0115,0.0000,0.0000,0.0000,0.0113,0.0001,200,0.9689
0.0115,0.0000,0.0000,0.0000,0.0114,0.0001,200,0.9689
0.0116,0.0000,0.0000,0.0000,0.0114,0.0001,200,0.9689
0.0118,0.0000,0.0000,0.0000,0.0116,0.0002,200,0.9688
0.0122,0.0000,0.0000,0.0000,0.0120,0.0001,200,0.9688
0.0137,0.0000,0.0000,0.0000,0.0136,0.0001,200,0.9690
0.0140,0.0000,0.0000,0.0000,0.0139,0.0001,200,0.9689
0.0141,0.0000,0.0000,0.0000,0.0139,0.0001,200,0.9689
0.0094,0.0000,0.0000,0.0000,0.0092,0.0001,200,1.0373
0.0112,0.0000,0.0000,0.0000,0.0110,0.0001,200,1.0373
0.0110,0.0000,0.0000,0.0001,0.0108,0.0001,200,1.0375
0.0113,0.0000,0.0000,0.0000,0.0112,0.0001,200,1.0372
0.0133,0.0000,0.0000,0.0000,0.0131,0.0001,200,1.0374
0.0139,0.0000,0.0000,0.0000,0.0137,0.0001,200,1.0373
0.0140,0.0000,0.0000,0.0000,0.0139,0.0000,200,1.0375
0.0144,0.0000,0.0000,0.0000,0.0143,0.0000,200,1.0374
0.0094,0.0000,0.0000,0.0000,0.0092,0.0001,200,1.1060
0.0106,0.0000,0.0000,0.0000,0.0104,0.0001,200,1.1061
0.0108,0.0000,0.0000,0.0002,0.0105,0.0001,200,1.1060
0.0123,0.0000,0.0000,0.0000,0.0122,0.0001,200,1.1062
0.0125,0.0000,0.0000,0.0001,0.0123,0.0001,200,1.1060
0.0124,0.0000,0.0000,0.0000,0.0122,0.0001,200,1.1061
0.0123,0.0000,0.0000,0.0000,0.0122,0.0001,200,1.1062
0.0127,0.0000,0.0000,0.0000,0.0126,0.0001,200,1.1062
0.0111,0.0000,0.0000,0.0002,0.0108,0.0001,200,1.1754
0.0125,0.0000,0.0000,0.0000,0.0123,0.0001,200,1.1756
0.0125,0.0000,0.0000,0.0000,0.0124,0.0001,200,1.1757
0.0130,0.0000,0.0000,0.0000,0.0129,0.0001,200,1.1756
0.0145,0.0000,0.0000,0.0000,0.0136,0.0001,200,1.1757
0.0147,0.0000,0.0000,0.0000,0.0145,0.0001,200,1.1755
0.0147,0.0000,0.0000,0.0000,0.0146,0.0001,200,1.1755
0.0160,0.0000,0.0000,0.0001,0.0159,0.0001,200,1.1757
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,200,1.2441
0.0105,0.0000,0.0000,0.0000,0.0103,0.0001,200,1.2441
0.0106,0.0000,0.0000,0.0000,0.0105,0.0001,200,1.2441
0.0113,0.0000,0.0000,0.0000,0.0112,0.0001,200,1.2439
0.0130,0.0000,0.0000,0.0001,0.0128,0.0001,200,1.2439
0.0130,0.0000,0.0000,0.0000,0.0128,0.0001,200,1.2441
0.0131,0.0000,0.0000,0.0000,0.0130,0.0001,200,1.2440
0.0146,0.0000,0.0000,0.0000,0.0145,0.0001,200,1.2442
0.0091,0.0000,0.0000,0.0000,0.0089,0.0001,200,1.3134
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,1.3135
0.0104,0.0000,0.0000,0.0000,0.0103,0.0001,200,1.3133
0.0120,0.0000,0.0000,0.0000,0.0119,0.0001,200,1.3132
0.0122,0.0000,0.0000,0.0000,0.0120,0.0001,200,1.3131
0.0123,0.0000,0.0000,0.0000,0.0122,0.0001,200,1.3133
0.0125,0.0000,0.0000,0.0000,0.0124,0.0000,200,1.3133
0.0137,0.0000,0.0000,0.0000,0.0136,0.0001,200,1.3132
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,1.3824
0.0101,0.0000,0.0000,0.0000,0.0100,0.0001,200,1.3822
0.0102,0.0000,0.0000,0.0000,0.0101,0.0001,200,1.3822
0.0112,0.0000,0.0000,0.0000,0.0111,0.0001,200,1.3823
0.0114,0.0000,0.0000,0.0000,0.0112,0.0001,200,1.3822
0.0114,0.0000,0.0000,0.0000,0.0113,0.0001,200,1.3823
0.0114,0.0000,0.0000,0.0000,0.0113,0.0001,200,1.3824
0.0131,0.0000,0.0000,0.0000,0.0129,0.0001,200,1.3824
0.0097,0.0000,0.0000,0.0000,0.0096,0.0001,200,1.4508
0.0098,0.0000,0.0000,0.0000,0.0096,0.0001,200,1.4508
0.0105,0.0000,0.0000,0.0000,0.0104,0.0001,200,1.4509
0.0117,0.0000,0.0000,0.0000,0.0116,0.0001,200,1.4509
0.0118,0.0000,0.0000,0.0000,0.0116,0.0001,200,1.4509
0.0129,0.0000,0.0000,0.0000,0.0128,0.0001,200,1.4507
0.0143,0.0000,0.0000,0.0001,0.0141,0.0000,200,1.4506
0.0147,0.0000,0.0000,0.0001,0.0145,0.0001,200,1.4507
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,1.5207
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,1.5208
0.0108,0.0000,0.0000,0.0000,0.0106,0.0001,200,1.5207
0.0112,0.0000,0.0000,0.0000,0.0110,0.0000,200,1.5208
0.0116,0.0000,0.0000,0.0000,0.0115,0.0000,200,1.5206
0.0140,0.0000,0.0000,0.0000,0.0139,0.0000,200,1.5206
0.0139,0.0000,0.0000,0.0000,0.0138,0.0001,200,1.5207
0.0140,0.0000,0.0000,0.0000,0.0138,0.0001,200,1.5207
0.0105,0.0000,0.0000,0.0000,0.0103,0.0001,200,1.5889
0.0106,0.0000,0.0000,0.0000,0.0104,0.0001,200,1.5889
0.0111,0.0000,0.0000,0.0000,0.0109,0.0001,200,1.5889
0.0111,0.0000,0.0000,0.0000,0.0110,0.0001,200,1.5890
0.0117,0.0000,0.0000,0.0000,0.0115,0.0001,200,1.5890
0.0123,0.0000,0.0000,0.0000,0.0120,0.0001,200,1.5890
0.0127,0.0000,0.0000,0.0000,0.0125,0.0001,200,1.5890
0.0141,0.0000,0.0000,0.0000,0.0140,0.0001,200,1.5890
0.0091,0.0000,0.0000,0.0000,0.0088,0.0001,200,1.6586
0.0090,0.0000,0.0000,0.0000,0.0089,0.0000,200,1.6587
0.0101,0.0000,0.0000,0.0000,0.0100,0.0001,200,1.6588
0.0106,0.0000,0.0000,0.0001,0.0104,0.0001,200,1.6586
0.0107,0.0000,0.0000,0.0000,0.0106,0.0001,200,1.6586
0.0119,0.0000,0.0000,0.0000,0.0118,0.0001,200,1.6587
0.0135,0.0000,0.0000,0.0000,0.0133,0.0001,200,1.6587
0.0138,0.0000,0.0000,0.0000,0.0137,0.0000,200,1.6586
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,1.7267
0.0094,0.0000,0.0000,0.0000,0.0093,0.0001,200,1.7268
0.0109,0.0000,0.0000,0.0000,0.0108,0.0001,200,1.7268
0.0109,0.0000,0.0000,0.0000,0.0108,0.0001,200,1.7268
0.0115,0.0000,0.0000,0.0000,0.0114,0.0001,200,1.7268
0.0119,0.0000,0.0000,0.0000,0.0117,0.0001,200,1.7268
0.0122,0.0000,0.0000,0.0000,0.0121,0.0000,200,1.7269
0.0161,0.0000,0.0000,0.0000,0.0160,0.0001,200,1.7269
0.0107,0.0000,0.0000,0.0000,0.0105,0.0001,200,1.7964
0.0116,0.0000,0.0000,0.0000,0.0115,0.0001,200,1.7965
0.0119,0.0000,0.0000,0.0000,0.0118,0.0001,200,1.7963
0.0120,0.0000,0.0000,0.0001,0.0119,0.0001,200,1.7965
0.0126,0.0000,0.0000,0.0000,0.0125,0.0001,200,1.7965
0.0127,0.0000,0.0000,0.0000,0.0126,0.0001,200,1.7965
0.0141,0.0000,0.0000,0.0000,0.0139,0.0001,200,1.7963
0.0143,0.0000,0.0000,0.0000,0.0141,0.0000,200,1.7965
0.0081,0.0000,0.0000,0.0001,0.0080,0.0001,200,1.8654
0.0098,0.0000,0.0000,0.0000,0.0097,0.0001,200,1.8651
0.0111,0.0000,0.0000,0.0000,0.0110,0.0000,200,1.8652
0.0119,0.0000,0.0000,0.0000,0.0117,0.0001,200,1.8653
0.0120,0.0000,0.0000,0.0000,0.0119,0.0001,200,1.8652
0.0123,0.0000,0.0000,0.0000,0.0121,0.0001,200,1.8653
0.0125,0.0000,0.0000,0.0001,0.0123,0.0001,200,1.8652
0.0135,0.0000,0.0000,0.0000,0.0134,0.0000,200,1.8654
0.0080,0.0000,0.0000,0.0000,0.0079,0.0001,200,1.9345
0.0092,0.0000,0.0000,0.0000,0.0090,0.0001,200,1.9344
0.0105,0.0000,0.0000,0.0000,0.0104,0.0001,200,1.9345
0.0109,0.0000,0.0000,0.0000,0.0107,0.0001,200,1.9343
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,1.9344
0.0108,0.0000,0.0000,0.0000,0.0106,0.0001,200,1.9345
0.0124,0.0000,0.0000,0.0000,0.0122,0.0001,200,1.9343
0.0124,0.0000,0.0000,0.0000,0.0123,0.0001,200,1.9344
0.0097,0.0000,0.0000,0.0000,0.0095,0.0001,200,2.0032
0.0116,0.0000,0.0000,0.0000,0.0115,0.0001,200,2.0030
0.0122,0.0000,0.0000,0.0000,0.0120,0.0000,200,2.0030
0.0122,0.0000,0.0000,0.0000,0.0120,0.0001,200,2.0031
0.0133,0.0000,0.0000,0.0000,0.0131,0.0001,200,2.0032
0.0134,0.0000,0.0000,0.0000,0.0133,0.0000,200,2.0031
0.0149,0.0000,0.0000,0.0000,0.0148,0.0001,200,2.0032
0.0150,0.0000,0.0000,0.0000,0.0148,0.0001,200,2.0031
0.0104,0.0000,0.0000,0.0000,0.0102,0.0001,200,2.0726
0.0105,0.0000,0.0000,0.0000,0.0104,0.0000,200,2.0725
0.0120,0.0000,0.0000,0.0000,0.0119,0.0001,200,2.0726
0.0122,0.0000,0.0000,0.0000,0.0119,0.0001,200,2.0724
0.0122,0.0000,0.0000,0.0000,0.0120,0.0001,200,2.0724
0.0138,0.0000,0.0000,0.0001,0.0136,0.0001,200,2.0725
0.0139,0.0000,0.0000,0.0000,0.0138,0.0001,200,2.0725
0.0142,0.0000,0.0000,0.0001,0.0140,0.0001,200,2.0724
0.0094,0.0000,0.0000,0.0000,0.0092,0.0001,200,2.1411
0.0097,0.0000,0.0000,0.0000,0.0095,0.0001,200,2.1410
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,200,2.1411
0.0105,0.0000,0.0000,0.0000,0.0102,0.0001,200,2.1409
0.0117,0.0000,0.0000,0.0000,0.0115,0.0001,200,2.1410
0.0120,0.0000,0.0000,0.0000,0.0119,0.0001,200,2.1410
0.0126,0.0000,0.0000,0.0002,0.0123,0.0001,200,2.1409
0.0141,0.0000,0.0000,0.0000,0.0139,0.0000,200,2.1409
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,2.2095
0.0105,0.0000,0.0000,0.0000,0.0104,0.0001,200,2.2094
0.0123,0.0000,0.0000,0.0000,0.0121,0.0001,200,2.2094
0.0122,0.0000,0.0000,0.0000,0.0121,0.0001,200,2.2095
0.0122,0.0000,0.0000,0.0000,0.0121,0.0001,200,2.2095
0.0124,0.0000,0.0000,0.0000,0.0122,0.0001,200,2.2094
0.0125,0.0000,0.0000,0.0000,0.0123,0.0000,200,2.2094
0.0140,0.0000,0.0000,0.0000,0.0139,0.0001,200,2.2094
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,2.2786
0.0099,0.0000,0.0000,0.0000,0.0098,0.0000,200,2.2786
0.0103,0.0000,0.0000,0.0000,0.0101,0.0001,200,2.2785
0.0129,0.0000,0.0000,0.0000,0.0128,0.0001,200,2.2787
0.0131,0.0000,0.0000,0.0000,0.0130,0.0001,200,2.2787
0.0131,0.0000,0.0000,0.0000,0.0130,0.0001,200,2.2787
0.0145,0.0000,0.0000,0.0000,0.0144,0.0000,200,2.2787
0.0146,0.0000,0.0000,0.0000,0.0144,0.0000,200,2.2787
0.0110,0.0000,0.0000,0.0002,0.0107,0.0001,200,2.3476
0.0123,0.0000,0.0000,0.0000,0.0122,0.0000,200,2.3478
0.0125,0.0000,0.0000,0.0000,0.0124,0.0000,200,2.3477
0.0128,0.0000,0.0000,0.0000,0.0127,0.0001,200,2.3478
0.0154,0.0000,0.0000,0.0000,0.0153,0.0001,200,2.3479
0.0156,0.0000,0.0000,0.0001,0.0154,0.0001,200,2.3478
0.0157,0.0000,0.0000,0.0001,0.0155,0.0001,200,2.3477
0.0156,0.0000,0.0000,0.0000,0.0155,0.0001,200,2.3479
0.0105,0.0000,0.0000,0.0000,0.0104,0.0001,200,2.4170
0.0107,0.0000,0.0000,0.0000,0.0104,0.0001,200,2.4169
0.0130,0.0000,0.0000,0.0000,0.0129,0.0001,200,2.4170
0.0130,0.0000,0.0000,0.0000,0.0129,0.0001,200,2.4170
0.0136,0.0000,0.0000,0.0000,0.0134,0.0001,200,2.4169
0.0150,0.0000,0.0000,0.0000,0.0149,0.0001,200,2.4170
0.0150,0.0000,0.0000,0.0000,0.0149,0.0001,200,2.4171
0.0166,0.0000,0.0000,0.0000,0.0164,0.0001,200,2.4170
0.0094,0.0000,0.0000,0.0000,0.0093,0.0001,200,2.4859
0.0107,0.0000,0.0000,0.0000,0.0105,0.0000,200,2.4859
0.0124,0.0000,0.0000,0.0000,0.0123,0.0001,200,2.4857
0.0140,0.0000,0.0000,0.0000,0.0139,0.0001,200,2.4858
0.0142,0.0000,0.0000,0.0001,0.0140,0.0001,200,2.4857
0.0141,0.0000,0.0000,0.0000,0.0139,0.0001,200,2.4859
0.0141,0.0000,0.0000,0.0000,0.0139,0.0001,200,2.4859
0.0141,0.0000,0.0000,0.0000,0.0140,0.0001,200,2.4858
0.0106,0.0000,0.0000,0.0000,0.0104,0.0001,200,2.5543
0.0106,0.0000,0.0000,0.0000,0.0105,0.0000,200,2.5543
0.0119,0.0000,0.0000,0.0001,0.0118,0.0001,200,2.5544
0.0120,0.0000,0.0000,0.0000,0.0118,0.0001,200,2.5544
0.0136,0.0000,0.0000,0.0000,0.0135,0.0001,200,2.5542
0.0136,0.0000,0.0000,0.0000,0.0135,0.0001,200,2.5544
0.0138,0.0000,0.0000,0.0000,0.0137,0.0001,200,2.5542
0.0136,0.0000,0.0000,0.0000,0.0135,0.0000,200,2.5544
0.0096,0.0000,0.0000,0.0000,0.0094,0.0001,200,2.6233
0.0107,0.0000,0.0000,0.0000,0.0105,0.0001,200,2.6233
0.0123,0.0000,0.0000,0.0000,0.0122,0.0000,200,2.6232
0.0125,0.0000,0.0000,0.0000,0.0123,0.0001,200,2.6231
0.0124,0.0000,0.0000,0.0000,0.0123,0.0000,200,2.6231
0.0130,0.0000,0.0000,0.0000,0.0127,0.0001,200,2.6231
0.0145,0.0000,0.0000,0.0000,0.0143,0.0001,200,2.6232
0.0146,0.0000,0.0000,0.0000,0.0143,0.0001,200,2.6232
0.0109,0.0000,0.0000,0.0000,0.0107,0.0001,200,2.6933
0.0112,0.0000,0.0000,0.0000,0.0110,0.0002,200,2.6932
0.0114,0.0000,0.0000,0.0000,0.0112,0.0001,200,2.6931
0.0114,0.0000,0.0000,0.0000,0.0113,0.0001,200,2.6931
0.0116,0.0000,0.0000,0.0000,0.0114,0.0001,200,2.6931
0.0114,0.0000,0.0000,0.0000,0.0112,0.0001,200,2.6933
0.0129,0.0000,0.0000,0.0000,0.0127,0.0001,200,2.6932
