response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0105,0.0012,0.0004,0.0001,0.0087,0.0001,200,0.0798
0.0107,0.0009,0.0004,0.0001,0.0093,0.0001,200,0.0797
0.0118,0.0013,0.0009,0.0001,0.0102,0.0001,200,0.0797
0.0121,0.0008,0.0004,0.0002,0.0109,0.0000,200,0.0797
0.0131,0.0012,0.0006,0.0000,0.0113,0.0001,200,0.0795
0.0132,0.0011,0.0007,0.0001,0.0118,0.0001,200,0.0796
0.0153,0.0008,0.0004,0.0001,0.0138,0.0000,200,0.0796
0.0153,0.0005,0.0002,0.0002,0.0142,0.0001,200,0.0797
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,0.1565
0.0117,0.0000,0.0000,0.0000,0.0116,0.0001,200,0.1564
0.0116,0.0000,0.0000,0.0000,0.0115,0.0001,200,0.1565
0.0126,0.0000,0.0000,0.0000,0.0124,0.0001,200,0.1564
0.0124,0.0000,0.0000,0.0000,0.0123,0.0001,200,0.1565
0.0134,0.0000,0.0000,0.0000,0.0132,0.0001,200,0.1565
0.0138,0.0000,0.0000,0.0000,0.0137,0.0000,200,0.1565
0.0140,0.0000,0.0000,0.0000,0.0139,0.0001,200,0.1564
0.0087,0.0000,0.0000,0.0000,0.0086,0.0001,200,0.2340
0.0101,0.0000,0.0000,0.0000,0.0100,0.0001,200,0.2342
0.0115,0.0000,0.0000,0.0000,0.0113,0.0001,200,0.2340
0.0114,0.0000,0.0000,0.0000,0.0113,0.0001,200,0.2342
0.0115,0.0000,0.0000,0.0000,0.0114,0.0001,200,0.2341
0.0115,0.0000,0.0000,0.0000,0.0114,0.0001,200,0.2341
0.0118,0.0000,0.0000,0.0000,0.0115,0.0000,200,0.2339
0.0135,0.0000,0.0000,0.0000,0.0133,0.0001,200,0.2340
0.0090,0.0000,0.0000,0.0000,0.0088,0.0001,200,0.3111
0.0104,0.0000,0.0000,0.0000,0.0102,0.0001,200,0.3111
0.0110,0.0000,0.0000,0.0000,0.0109,0.0000,200,0.3110
0.0110,0.0000,0.0000,0.0000,0.0110,0.0000,200,0.3109
0.0113,0.0000,0.0000,0.0000,0.0112,0.0001,200,0.3109
0.0122,0.0000,0.0000,0.0002,0.0119,0.0001,200,0.3108
0.0130,0.0000,0.0000,0.0001,0.0128,0.0001,200,0.3109
0.0136,0.0000,0.0000,0.0000,0.0135,0.0001,200,0.3110
0.0093,0.0000,0.0000,0.0000,0.0091,0.0001,200,0.3870
0.0106,0.0000,0.0000,0.0001,0.0104,0.0001,200,0.3868
0.0105,0.0000,0.0000,0.0000,0.0104,0.0001,200,0.3870
0.0121,0.0000,0.0000,0.0000,0.0120,0.0001,200,0.3870
0.0123,0.0000,0.0000,0.0000,0.0121,0.0001,200,0.3869
0.0122,0.0000,0.0000,0.0000,0.0121,0.0001,200,0.3870
0.0123,0.0000,0.0000,0.0000,0.0122,0.0001,200,0.3869
0.0137,0.0000,0.0000,0.0000,0.0136,0.0001,200,0.3870
0.0103,0.0000,0.0000,0.0000,0.0102,0.0001,200,0.4641
0.0115,0.0000,0.0000,0.0000,0.0114,0.0000,200,0.4641
0.0117,0.0000,0.0000,0.0000,0.0115,0.0000,200,0.4640
0.0116,0.0000,0.0000,0.0000,0.0115,0.0000,200,0.4641
0.0132,0.0000,0.0000,0.0000,0.0130,0.0000,200,0.4640
0.0131,0.0000,0.0000,0.0000,0.0130,0.0000,200,0.4641
0.0133,0.0000,0.0000,0.0000,0.0132,0.0001,200,0.4641
0.0134,0.0000,0.0000,0.0000,0.0133,0.0000,200,0.4640
0.0102,0.0000,0.0000,0.0000,0.0100,0.0001,200,0.5408
0.0103,0.0000,0.0000,0.0000,0.0101,0.0001,200,0.5408
0.0117,0.0000,0.0000,0.0000,0.0115,0.0001,200,0.5406
0.0132,0.0000,0.0000,0.0000,0.0131,0.0000,200,0.5407
0.0132,0.0000,0.0000,0.0000,0.0131,0.0000,200,0.5407
0.0131,0.0000,0.0000,0.0000,0.0130,0.0000,200,0.5408
0.0147,0.0000,0.0000,0.0000,0.0146,0.0001,200,0.5407
0.0148,0.0000,0.0000,0.0000,0.0147,0.0001,200,0.5407
0.0104,0.0000,0.0000,0.0000,0.0103,0.0001,200,0.6181
0.0106,0.0000,0.0000,0.0000,0.0105,0.0001,200,0.6180
0.0112,0.0000,0.0000,0.0000,0.0111,0.0001,200,0.6179
0.0116,0.0000,0.0000,0.0000,0.0114,0.0001,200,0.6181
0.0117,0.0000,0.0000,0.0000,0.0115,0.0001,200,0.6181
0.0123,0.0000,0.0000,0.0000,0.0122,0.0001,200,0.6180
0.0125,0.0000,0.0000,0.0000,0.0124,0.0001,200,0.6181
0.0144,0.0000,0.0000,0.0000,0.0142,0.0001,200,0.6181
0.0097,0.0000,0.0000,0.0000,0.0096,0.0001,200,0.6947
0.0098,0.0000,0.0000,0.0000,0.0096,0.0001,200,0.6948
0.0112,0.0000,0.0000,0.0000,0.0110,0.0002,200,0.6948
0.0113,0.0000,0.0000,0.0000,0.0112,0.0001,200,0.6948
0.0113,0.0000,0.0000,0.0000,0.0112,0.0001,200,0.6949
0.0116,0.0000,0.0000,0.0000,0.0114,0.0001,200,0.6946
0.0128,0.0000,0.0000,0.0000,0.0127,0.0001,200,0.6949
0.0130,0.0000,0.0000,0.0000,0.0128,0.0001,200,0.6949
0.0105,0.0000,0.0000,0.0001,0.0103,0.0001,200,0.7722
0.0106,0.0000,0.0000,0.0000,0.0104,0.0000,200,0.7724
0.0119,0.0000,0.0000,0.0000,0.0118,0.0000,200,0.7723
0.0120,0.0000,0.0000,0.0000,0.0119,0.0001,200,0.7724
0.0121,0.0000,0.0000,0.0000,0.0120,0.0001,200,0.7724
0.0123,0.0000,0.0000,0.0000,0.0122,0.0001,200,0.7724
0.0126,0.0000,0.0000,0.0000,0.0125,0.0000,200,0.7722
0.0140,0.0000,0.0000,0.0001,0.0138,0.0000,200,0.7723
0.0104,0.0000,0.0000,0.0000,0.0102,0.0001,200,0.8488
0.0117,0.0000,0.0000,0.0000,0.0116,0.0001,200,0.8488
0.0129,0.0000,0.0000,0.0000,0.0128,0.0001,200,0.8489
0.0144,0.0000,0.0000,0.0000,0.0143,0.0001,200,0.8490
0.0146,0.0000,0.0000,0.0000,0.0144,0.0001,200,0.8490
0.0162,0.0000,0.0000,0.0000,0.0161,0.0001,200,0.8490
0.0162,0.0000,0.0000,0.0000,0.0161,0.0001,200,0.8489
