response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0094,0.0011,0.0008,0.0002,0.0080,0.0001,200,0.0720
0.0122,0.0012,0.0007,0.0001,0.0105,0.0001,200,0.0717
0.0146,0.0012,0.0007,0.0002,0.0129,0.0001,200,0.0717
0.0143,0.0007,0.0003,0.0001,0.0131,0.0001,200,0.0719
0.0146,0.0010,0.0007,0.0001,0.0131,0.0001,200,0.0717
0.0413,0.0012,0.0009,0.0001,0.0398,0.0001,200,0.0717
0.0431,0.0010,0.0007,0.0001,0.0416,0.0001,200,0.0718
0.0488,0.0013,0.0009,0.0001,0.0471,0.0001,200,0.0715
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,200,0.1409
0.0395,0.0000,0.0000,0.0000,0.0393,0.0001,200,0.1408
0.0435,0.0000,0.0000,0.0000,0.0434,0.0001,200,0.1408
0.0446,0.0000,0.0000,0.0001,0.0444,0.0001,200,0.1409
0.0475,0.0000,0.0000,0.0000,0.0474,0.0001,200,0.1407
0.0475,0.0000,0.0000,0.0000,0.0473,0.0000,200,0.1408
0.0474,0.0000,0.0000,0.0000,0.0471,0.0001,200,0.1409
0.0487,0.0000,0.0000,0.0000,0.0486,0.0001,200,0.1410
0.0089,0.0000,0.0000,0.0000,0.0088,0.0001,200,0.2101
0.0109,0.0000,0.0000,0.0000,0.0107,0.0001,200,0.2102
0.0121,0.0000,0.0000,0.0000,0.0119,0.0001,200,0.2101
0.0121,0.0000,0.0000,0.0000,0.0120,0.0001,200,0.2101
0.0123,0.0000,0.0000,0.0000,0.0122,0.0000,200,0.2100
0.0138,0.0000,0.0000,0.0000,0.0137,0.0001,200,0.2101
0.0441,0.0000,0.0000,0.0000,0.0440,0.0001,200,0.2102
0.0466,0.0000,0.0000,0.0000,0.0465,0.0001,200,0.2101
0.0129,0.0000,0.0000,0.0000,0.0127,0.0001,200,0.2794
0.0141,0.0000,0.0000,0.0000,0.0139,0.0001,200,0.2793
0.0422,0.0000,0.0000,0.0000,0.0421,0.0000,200,0.2792
0.0439,0.0000,0.0000,0.0000,0.0438,0.0001,200,0.2792
0.0439,0.0000,0.0000,0.0000,0.0437,0.0000,200,0.2792
0.0474,0.0000,0.0000,0.0000,0.0473,0.0001,200,0.2791
0.0485,0.0000,0.0000,0.0000,0.0483,0.0001,200,0.2793
0.0079,0.0000,0.0000,0.0000,0.0077,0.0001,200,0.3481
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,0.3481
0.0104,0.0000,0.0000,0.0000,0.0103,0.0000,200,0.3481
0.0121,0.0000,0.0000,0.0000,0.0120,0.0001,200,0.3481
0.0878,0.0000,0.0000,0.0000,0.0875,0.0000,200,0.2791
0.0121,0.0000,0.0000,0.0000,0.0120,0.0000,200,0.3669
0.0455,0.0000,0.0000,0.0000,0.0454,0.0001,200,0.3481
0.0487,0.0000,0.0000,0.0000,0.0486,0.0001,200,0.3479
0.0511,0.0000,0.0000,0.0000,0.0510,0.0000,200,0.3480
0.0093,0.0000,0.0000,0.0002,0.0090,0.0001,200,0.4166
0.0095,0.0000,0.0000,0.0002,0.0092,0.0001,200,0.4165
0.0103,0.0000,0.0000,0.0000,0.0102,0.0001,200,0.4166
0.0128,0.0000,0.0000,0.0000,0.0127,0.0001,200,0.4167
0.0423,0.0000,0.0000,0.0000,0.0422,0.0000,200,0.4165
0.0465,0.0000,0.0000,0.0000,0.0464,0.0001,200,0.4167
0.0473,0.0000,0.0000,0.0000,0.0472,0.0001,200,0.4166
0.0697,0.0000,0.0000,0.0000,0.0696,0.0001,200,0.4167
0.0099,0.0000,0.0000,0.0000,0.0097,0.0001,200,0.4855
0.0103,0.0000,0.0000,0.0000,0.0102,0.0001,200,0.4854
0.0126,0.0000,0.0000,0.0000,0.0125,0.0001,200,0.4854
0.0127,0.0000,0.0000,0.0000,0.0126,0.0001,200,0.4855
0.0428,0.0000,0.0000,0.0001,0.0427,0.0001,200,0.4853
0.0448,0.0000,0.0000,0.0000,0.0447,0.0001,200,0.4864
0.0481,0.0000,0.0000,0.0000,0.0478,0.0001,200,0.4853
0.0497,0.0000,0.0000,0.0000,0.0496,0.0001,200,0.4855
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,0.5548
0.0113,0.0000,0.0000,0.0000,0.0110,0.0001,200,0.5548
0.0124,0.0000,0.0000,0.0000,0.0123,0.0000,200,0.5549
0.0139,0.0000,0.0000,0.0000,0.0137,0.0001,200,0.5547
0.0138,0.0000,0.0000,0.0000,0.0136,0.0000,200,0.5548
0.0139,0.0000,0.0000,0.0000,0.0137,0.0001,200,0.5547
0.0390,0.0000,0.0000,0.0001,0.0389,0.0001,200,0.5548
0.0416,0.0000,0.0000,0.0000,0.0415,0.0001,200,0.5549
0.0086,0.0000,0.0000,0.0001,0.0084,0.0001,200,0.6240
0.0089,0.0000,0.0000,0.0000,0.0088,0.0000,200,0.6238
0.0111,0.0000,0.0000,0.0000,0.0109,0.0001,200,0.6240
0.0121,0.0000,0.0000,0.0000,0.0120,0.0001,200,0.6241
0.0438,0.0000,0.0000,0.0000,0.0437,0.0001,200,0.6240
0.0438,0.0000,0.0000,0.0000,0.0437,0.0001,200,0.6241
0.0448,0.0000,0.0000,0.0000,0.0447,0.0001,200,0.6239
0.0493,0.0000,0.0000,0.0000,0.0492,0.0001,200,0.6239
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,0.6928
0.0096,0.0000,0.0000,0.0000,0.0095,0.0001,200,0.6929
0.0099,0.0000,0.0000,0.0000,0.0098,0.0000,200,0.6927
0.0107,0.0000,0.0000,0.0001,0.0103,0.0001,200,0.6930
0.0436,0.0000,0.0000,0.0000,0.0433,0.0001,200,0.6927
0.0445,0.0000,0.0000,0.0000,0.0444,0.0001,200,0.6928
0.0467,0.0000,0.0000,0.0000,0.0466,0.0001,200,0.6929
0.0484,0.0000,0.0000,0.0000,0.0481,0.0001,200,0.6928
0.0074,0.0000,0.0000,0.0000,0.0073,0.0001,200,0.7616
0.0086,0.0000,0.0000,0.0000,0.0084,0.0001,200,0.7617
0.0086,0.0000,0.0000,0.0000,0.0085,0.0000,200,0.7617
0.0131,0.0000,0.0000,0.0000,0.0130,0.0000,200,0.7617
0.0132,0.0000,0.0000,0.0000,0.0131,0.0000,200,0.7617
0.0393,0.0000,0.0000,0.0000,0.0392,0.0001,200,0.7617
0.0467,0.0000,0.0000,0.0001,0.0465,0.0000,200,0.7616
0.0467,0.0000,0.0000,0.0000,0.0466,0.0000,200,0.7616
0.0105,0.0000,0.0000,0.0000,0.0104,0.0001,200,0.8307
0.0122,0.0000,0.0000,0.0000,0.0120,0.0001,200,0.8308
0.0407,0.0000,0.0000,0.0000,0.0406,0.0001,200,0.8307
0.0426,0.0000,0.0000,0.0000,0.0425,0.0001,200,0.8306
0.0440,0.0000,0.0000,0.0000,0.0438,0.0001,200,0.8307
0.0489,0.0000,0.0000,0.0000,0.0488,0.0001,200,0.8306
0.0512,0.0000,0.0000,0.0000,0.0510,0.0001,200,0.8307
0.0098,0.0000,0.0000,0.0000,0.0096,0.0001,200,0.8995
0.0102,0.0000,0.0000,0.0000,0.0101,0.0001,200,0.8993
0.0102,0.0000,0.0000,0.0000,0.0100,0.0001,200,0.8994
0.0126,0.0000,0.0000,0.0000,0.0125,0.0001,200,0.8994
0.0842,0.0000,0.0000,0.0000,0.0840,0.0001,200,0.8308
0.0429,0.0000,0.0000,0.0000,0.0427,0.0001,200,0.8994
0.0460,0.0000,0.0000,0.0000,0.0459,0.0001,200,0.8992
0.0586,0.0000,0.0000,0.0000,0.0585,0.0001,200,0.8994
0.0458,0.0000,0.0000,0.0000,0.0457,0.0001,200,0.9149
0.0087,0.0000,0.0000,0.0000,0.0085,0.0001,200,0.9683
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,0.9684
0.0100,0.0000,0.0000,0.0000,0.0099,0.0001,200,0.9682
0.0102,0.0000,0.0000,0.0000,0.0100,0.0001,200,0.9683
0.0418,0.0000,0.0000,0.0000,0.0417,0.0001,200,0.9685
0.0472,0.0000,0.0000,0.0000,0.0471,0.0001,200,0.9684
0.0480,0.0000,0.0000,0.0000,0.0479,0.0000,200,0.9684
0.0504,0.0000,0.0000,0.0000,0.0503,0.0001,200,0.9684
0.0086,0.0000,0.0000,0.0000,0.0085,0.0001,200,1.0372
0.0107,0.0000,0.0000,0.0000,0.0106,0.0001,200,1.0374
0.0108,0.0000,0.0000,0.0000,0.0107,0.0001,200,1.0374
0.0120,0.0000,0.0000,0.0000,0.0118,0.0001,200,1.0374
0.0426,0.0000,0.0000,0.0000,0.0425,0.0000,200,1.0374
0.0445,0.0000,0.0000,0.0000,0.0444,0.0001,200,1.0374
0.0481,0.0000,0.0000,0.0001,0.0479,0.0001,200,1.0374
0.0485,0.0000,0.0000,0.0000,0.0484,0.0001,200,1.0374
0.0098,0.0000,0.0000,0.0000,0.0097,0.0001,200,1.1066
0.0392,0.0000,0.0000,0.0000,0.0391,0.0001,200,1.1066
0.0446,0.0000,0.0000,0.0001,0.0444,0.0001,200,1.1064
0.0486,0.0000,0.0000,0.0000,0.0485,0.0001,200,1.1066
0.0490,0.0000,0.0000,0.0000,0.0488,0.0000,200,1.1065
0.0501,0.0000,0.0000,0.0000,0.0500,0.0001,200,1.1066
0.0569,0.0000,0.0000,0.0000,0.0568,0.0001,200,1.1067
0.0744,0.0000,0.0000,0.0000,0.0743,0.0001,200,1.1065
0.0103,0.0000,0.0000,0.0000,0.0101,0.0001,200,1.1759
0.0103,0.0000,0.0000,0.0000,0.0101,0.0000,200,1.1759
0.0121,0.0000,0.0000,0.0000,0.0120,0.0001,200,1.1758
0.0430,0.0000,0.0000,0.0001,0.0427,0.0001,200,1.1759
0.0448,0.0000,0.0000,0.0000,0.0447,0.0001,200,1.1759
0.0446,0.0000,0.0000,0.0000,0.0445,0.0001,200,1.1809
0.0500,0.0000,0.0000,0.0000,0.0499,0.0000,200,1.1758
0.0655,0.0000,0.0000,0.0000,0.0653,0.0001,200,1.1760
0.0087,0.0000,0.0000,0.0000,0.0085,0.0001,200,1.2447
0.0116,0.0000,0.0000,0.0000,0.0115,0.0001,200,1.2448
0.0413,0.0000,0.0000,0.0000,0.0411,0.0001,200,1.2448
0.0441,0.0000,0.0000,0.0000,0.0439,0.0001,200,1.2447
0.0468,0.0000,0.0000,0.0000,0.0466,0.0001,200,1.2448
0.0476,0.0000,0.0000,0.0000,0.0474,0.0001,200,1.2447
0.0635,0.0000,0.0000,0.0000,0.0633,0.0001,200,1.2448
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,1.3136
0.0101,0.0000,0.0000,0.0000,0.0099,0.0001,200,1.3137
0.0104,0.0000,0.0000,0.0000,0.0103,0.0001,200,1.3137
0.0903,0.0000,0.0000,0.0000,0.0901,0.0001,200,1.2448
0.0472,0.0000,0.0000,0.0000,0.0470,0.0001,200,1.3136
0.0512,0.0000,0.0000,0.0000,0.0511,0.0001,200,1.3137
0.0512,0.0000,0.0000,0.0000,0.0511,0.0000,200,1.3137
0.0434,0.0000,0.0000,0.0000,0.0433,0.0001,200,1.3352
0.0757,0.0000,0.0000,0.0000,0.0755,0.0001,200,1.3138
0.0097,0.0000,0.0000,0.0000,0.0095,0.0001,200,1.3818
0.0117,0.0000,0.0000,0.0000,0.0115,0.0001,200,1.3817
0.0124,0.0000,0.0000,0.0000,0.0123,0.0001,200,1.3818
0.0127,0.0000,0.0000,0.0000,0.0126,0.0000,200,1.3818
0.0407,0.0000,0.0000,0.0000,0.0406,0.0001,200,1.3817
0.0439,0.0000,0.0000,0.0000,0.0438,0.0001,200,1.3817
0.0491,0.0000,0.0000,0.0000,0.0490,0.0001,200,1.3818
0.0429,0.0000,0.0000,0.0000,0.0428,0.0001,200,1.3895
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,1.4508
0.0105,0.0000,0.0000,0.0000,0.0104,0.0001,200,1.4507
0.0104,0.0000,0.0000,0.0001,0.0103,0.0000,200,1.4508
0.0406,0.0000,0.0000,0.0000,0.0405,0.0001,200,1.4508
0.0458,0.0000,0.0000,0.0001,0.0456,0.0001,200,1.4507
0.0480,0.0000,0.0000,0.0000,0.0479,0.0001,200,1.4507
0.0511,0.0000,0.0000,0.0000,0.0510,0.0001,200,1.4508
0.0083,0.0000,0.0000,0.0001,0.0081,0.0001,200,1.5203
0.0106,0.0000,0.0000,0.0000,0.0104,0.0001,200,1.5202
