response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0106,0.0008,0.0006,0.0001,0.0091,0.0001,200,0.0528
0.0119,0.0008,0.0006,0.0009,0.0097,0.0001,200,0.0527
0.0143,0.0014,0.0006,0.0001,0.0122,0.0001,200,0.0526
0.0415,0.0010,0.0007,0.0002,0.0399,0.0001,200,0.0525
0.0452,0.0008,0.0003,0.0002,0.0439,0.0001,200,0.0529
0.0476,0.0012,0.0009,0.0001,0.0460,0.0001,200,0.0527
0.0476,0.0009,0.0005,0.0002,0.0462,0.0000,200,0.0527
0.0501,0.0010,0.0007,0.0005,0.0481,0.0001,200,0.0525
0.0081,0.0000,0.0000,0.0000,0.0079,0.0001,200,0.1038
0.0118,0.0000,0.0000,0.0000,0.0117,0.0001,200,0.1040
0.0395,0.0000,0.0000,0.0000,0.0394,0.0001,200,0.1039
0.0414,0.0000,0.0000,0.0000,0.0413,0.0000,200,0.1039
0.0450,0.0000,0.0000,0.0000,0.0449,0.0001,200,0.1040
0.0476,0.0000,0.0000,0.0000,0.0475,0.0001,200,0.1040
0.0499,0.0000,0.0000,0.0000,0.0496,0.0002,200,0.1039
0.0587,0.0000,0.0000,0.0000,0.0585,0.0001,200,0.1039
0.0099,0.0000,0.0000,0.0000,0.0097,0.0001,200,0.1539
0.0111,0.0000,0.0000,0.0000,0.0110,0.0001,200,0.1539
0.0117,0.0000,0.0000,0.0000,0.0116,0.0001,200,0.1538
0.0102,0.0000,0.0000,0.0000,0.0100,0.0001,200,0.1625
0.0396,0.0000,0.0000,0.0000,0.0395,0.0001,200,0.1537
0.0455,0.0000,0.0000,0.0000,0.0454,0.0001,200,0.1539
0.0467,0.0000,0.0000,0.0000,0.0466,0.0001,200,0.1539
0.0490,0.0000,0.0000,0.0000,0.0489,0.0001,200,0.1538
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,0.2038
0.0119,0.0000,0.0000,0.0000,0.0118,0.0001,200,0.2040
0.0131,0.0000,0.0000,0.0000,0.0130,0.0001,200,0.2040
0.0429,0.0000,0.0000,0.0000,0.0428,0.0001,200,0.2041
0.0439,0.0000,0.0000,0.0000,0.0438,0.0001,200,0.2039
0.0451,0.0000,0.0000,0.0000,0.0449,0.0001,200,0.2039
0.0493,0.0000,0.0000,0.0000,0.0491,0.0001,200,0.2040
0.0504,0.0000,0.0000,0.0001,0.0502,0.0002,200,0.2039
0.0080,0.0000,0.0000,0.0000,0.0078,0.0001,200,0.2544
0.0090,0.0000,0.0000,0.0000,0.0089,0.0001,200,0.2543
0.0112,0.0000,0.0000,0.0000,0.0110,0.0001,200,0.2544
0.0135,0.0000,0.0000,0.0000,0.0134,0.0001,200,0.2544
0.0138,0.0000,0.0000,0.0000,0.0137,0.0001,200,0.2542
0.0444,0.0000,0.0000,0.0000,0.0443,0.0001,200,0.2543
