response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
0.0113,0.0011,0.0006,0.0001,0.0100,0.0002,200,0.0878
0.0430,0.0011,0.0006,0.0001,0.0417,0.0001,200,0.0878
0.0462,0.0009,0.0005,0.0001,0.0448,0.0001,200,0.0876
0.0467,0.0016,0.0010,0.0001,0.0448,0.0001,200,0.0873
0.0490,0.0006,0.0003,0.0002,0.0479,0.0001,200,0.0878
0.0494,0.0011,0.0006,0.0001,0.0479,0.0000,200,0.0876
0.0858,0.0013,0.0009,0.0000,0.0840,0.0003,200,0.0875
0.0901,0.0012,0.0009,0.0001,0.0885,0.0001,200,0.0873
0.0095,0.0000,0.0000,0.0000,0.0094,0.0001,200,0.1732
0.0096,0.0000,0.0000,0.0000,0.0094,0.0001,200,0.1733
0.0416,0.0000,0.0000,0.0000,0.0414,0.0001,200,0.1731
0.0427,0.0000,0.0000,0.0001,0.0425,0.0001,200,0.1731
0.0459,0.0000,0.0000,0.0000,0.0457,0.0001,200,0.1730
0.0491,0.0000,0.0000,0.0000,0.0490,0.0001,200,0.1732
0.0516,0.0000,0.0000,0.0000,0.0515,0.0001,200,0.1731
0.0816,0.0000,0.0000,0.0000,0.0815,0.0001,200,0.1775
0.0107,0.0000,0.0000,0.0000,0.0106,0.0000,200,0.2582
0.0115,0.0000,0.0000,0.0000,0.0114,0.0001,200,0.2581
0.0128,0.0000,0.0000,0.0000,0.0127,0.0001,200,0.2582
0.0129,0.0000,0.0000,0.0000,0.0127,0.0001,200,0.2582
0.0417,0.0000,0.0000,0.0000,0.0416,0.0001,200,0.2581
0.0454,0.0000,0.0000,0.0000,0.0453,0.0001,200,0.2581
0.0465,0.0000,0.0000,0.0000,0.0464,0.0001,200,0.2581
0.0509,0.0000,0.0000,0.0000,0.0508,0.0000,200,0.2591
0.0082,0.0000,0.0000,0.0000,0.0080,0.0001,200,0.3437
0.0105,0.0000,0.0000,0.0000,0.0103,0.0001,200,0.3437
0.0118,0.0000,0.0000,0.0000,0.0117,0.0001,200,0.3435
0.0134,0.0000,0.0000,0.0000,0.0133,0.0000,200,0.3436
0.0440,0.0000,0.0000,0.0000,0.0439,0.0001,200,0.3437
0.0463,0.0000,0.0000,0.0000,0.0462,0.0001,200,0.3437
0.0492,0.0000,0.0000,0.0000,0.0491,0.0001,200,0.3436
0.0494,0.0000,0.0000,0.0000,0.0491,0.0001,200,0.3435
0.0085,0.0000,0.0000,0.0000,0.0084,0.0001,200,0.4283
0.0088,0.0000,0.0000,0.0000,0.0087,0.0001,200,0.4283
0.0109,0.0000,0.0000,0.0000,0.0108,0.0001,200,0.4282
0.0120,0.0000,0.0000,0.0000,0.0119,0.0000,200,0.4283
0.0410,0.0000,0.0000,0.0000,0.0408,0.0001,200,0.4283
0.0428,0.0000,0.0000,0.0000,0.0427,0.0001,200,0.4284
0.0438,0.0000,0.0000,0.0000,0.0437,0.0001,200,0.4283
0.0490,0.0000,0.0000,0.0000,0.0489,0.0001,200,0.4283
0.0081,0.0000,0.0000,0.0000,0.0079,0.0001,200,0.5138
0.0084,0.0000,0.0000,0.0000,0.0083,0.0001,200,0.5138
0.0125,0.0000,0.0000,0.0000,0.0124,0.0001,200,0.5139
0.0131,0.0000,0.0000,0.0000,0.0129,0.0001,200,0.5136
0.0142,0.0000,0.0000,0.0000,0.0140,0.0001,200,0.5139
0.0449,0.0000,0.0000,0.0000,0.0447,0.0001,200,0.5137
0.0464,0.0000,0.0000,0.0000,0.0462,0.0001,200,0.5139
0.0470,0.0000,0.0000,0.0001,0.0468,0.0001,200,0.5139
0.0091,0.0000,0.0000,0.0000,0.0090,0.0001,200,0.5984
0.0099,0.0000,0.0000,0.0000,0.0098,0.0001,200,0.5982
0.0116,0.0000,0.0000,0.0000,0.0115,0.0001,200,0.5984
0.0455,0.0000,0.0000,0.0000,0.0454,0.0001,200,0.5983
0.0460,0.0000,0.0000,0.0000,0.0459,0.0001,200,0.5984
0.0459,0.0000,0.0000,0.0000,0.0458,0.0001,200,0.5985
0.0481,0.0000,0.0000,0.0000,0.0480,0.0001,200,0.5983
0.0818,0.0000,0.0000,0.0000,0.0817,0.0001,200,0.5985
0.0076,0.0000,0.0000,0.0000,0.0075,0.0001,200,0.6837
0.0089,0.0000,0.0000,0.0000,0.0087,0.0001,200,0.6837
0.0129,0.0000,0.0000,0.0000,0.0127,0.0001,200,0.6838
0.0419,0.0000,0.0000,0.0000,0.0418,0.0001,200,0.6837
0.0421,0.0000,0.0000,0.0000,0.0420,0.0000,200,0.6836
0.0441,0.0000,0.0000,0.0000,0.0440,0.0001,200,0.6836
0.0449,0.0000,0.0000,0.0000,0.0447,0.0001,200,0.6838
0.0451,0.0000,0.0000,0.0000,0.0450,0.0000,200,0.6837
0.0092,0.0000,0.0000,0.0000,0.0091,0.0001,200,0.7685
0.0093,0.0000,0.0000,0.0000,0.0092,0.0001,200,0.7685
0.0107,0.0000,0.0000,0.0002,0.0104,0.0001,200,0.7683
0.0384,0.0000,0.0000,0.0000,0.0382,0.0001,200,0.7686
0.0425,0.0000,0.0000,0.0000,0.0424,0.0000,200,0.7686
0.0439,0.0000,0.0000,0.0001,0.0437,0.0000,200,0.7684
0.0460,0.0000,0.0000,0.0000,0.0458,0.0000,200,0.7685
0.0510,0.0000,0.0000,0.0000,0.0509,0.0001,200,0.7684
0.0081,0.0000,0.0000,0.0000,0.0080,0.0001,200,0.8540
0.0092,0.0000,0.0000,0.0000,0.0090,0.0001,200,0.8538
0.0126,0.0000,0.0000,0.0000,0.0124,0.0001,200,0.8538
0.0457,0.0000,0.0000,0.0000,0.0455,0.0001,200,0.8539
0.0470,0.0000,0.0000,0.0000,0.0469,0.0001,200,0.8538
0.0479,0.0000,0.0000,0.0000,0.0478,0.0001,200,0.8537
0.0500,0.0000,0.0000,0.0000,0.0499,0.0001,200,0.8538
0.0712,0.0000,0.0000,0.0000,0.0711,0.0001,200,0.8539
0.0079,0.0000,0.0000,0.0000,0.0077,0.0001,200,0.9384
0.0110,0.0000,0.0000,0.0000,0.0107,0.0001,200,0.9382
0.0122,0.0000,0.0000,0.0000,0.0120,0.0001,200,0.9383
0.0411,0.0000,0.0000,0.0000,0.0410,0.0001,200,0.9384
0.0415,0.0000,0.0000,0.0000,0.0414,0.0001,200,0.9383
0.0415,0.0000,0.0000,0.0000,0.0414,0.0000,200,0.9384
0.0429,0.0000,0.0000,0.0000,0.0428,0.0000,200,0.9383
0.0458,0.0000,0.0000,0.0000,0.0457,0.0001,200,0.9382
0.0107,0.0000,0.0000,0.0000,0.0105,0.0001,200,1.0245
0.0124,0.0000,0.0000,0.0000,0.0123,0.0001,200,1.0246
0.0431,0.0000,0.0000,0.0000,0.0430,0.0001,200,1.0244
0.0454,0.0000,0.0000,0.0000,0.0452,0.0001,200,1.0245
0.0468,0.0000,0.0000,0.0000,0.0467,0.0001,200,1.0243
0.0469,0.0000,0.0000,0.0000,0.0467,0.0001,200,1.0245
0.0493,0.0000,0.0000,0.0000,0.0492,0.0001,200,1.0245
0.0566,0.0000,0.0000,0.0000,0.0565,0.0001,200,1.0244
0.0102,0.0000,0.0000,0.0000,0.0101,0.0001,200,1.1097
0.0135,0.0000,0.0000,0.0000,0.0134,0.0001,200,1.1098
0.0421,0.0000,0.0000,0.0000,0.0420,0.0001,200,1.1098
0.0425,0.0000,0.0000,0.0000,0.0424,0.0001,200,1.1096
0.0444,0.0000,0.0000,0.0000,0.0443,0.0001,200,1.1097
0.0453,0.0000,0.0000,0.0000,0.0451,0.0001,200,1.1096
0.0489,0.0000,0.0000,0.0000,0.0487,0.0001,200,1.1096
0.0702,0.0000,0.0000,0.0000,0.0701,0.0001,200,1.1098
0.0090,0.0000,0.0000,0.0000,0.0087,0.0001,200,1.1943
0.0095,0.0000,0.0000,0.0000,0.0093,0.0001,200,1.1945
0.0120,0.0000,0.0000,0.0000,0.0119,0.0001,200,1.1944
0.0122,0.0000,0.0000,0.0000,0.0121,0.0001,200,1.1944
0.0438,0.0000,0.0000,0.0000,0.0437,0.0001,200,1.1945
0.0447,0.0000,0.0000,0.0000,0.0445,0.0001,200,1.1945
0.0479,0.0000,0.0000,0.0000,0.0478,0.0000,200,1.1945
0.0518,0.0000,0.0000,0.0000,0.0517,0.0001,200,1.1943
0.0110,0.0000,0.0000,0.0000,0.0109,0.0001,200,1.2793
0.0121,0.0000,0.0000,0.0000,0.0119,0.0001,200,1.2794
0.0132,0.0000,0.0000,0.0000,0.0131,0.0000,200,1.2794
0.0434,0.0000,0.0000,0.0000,0.0433,0.0001,200,1.2794
0.0461,0.0000,0.0000,0.0000,0.0460,0.0001,200,1.2795
0.0484,0.0000,0.0000,0.0000,0.0482,0.0001,200,1.2794
0.0485,0.0000,0.0000,0.0000,0.0484,0.0001,200,1.2795
0.0540,0.0000,0.0000,0.0000,0.0538,0.0001,200,1.2795
0.0091,0.0000,0.0000,0.0000,0.0089,0.0001,200,1.3649
0.0091,0.0000,0.0000,0.0000,0.0090,0.0000,200,1.3650
0.0123,0.0000,0.0000,0.0000,0.0121,0.0001,200,1.3651
0.0126,0.0000,0.0000,0.0000,0.0125,0.0001,200,1.3649
0.0138,0.0000,0.0000,0.0000,0.0137,0.0001,200,1.3648
0.0137,0.0000,0.0000,0.0000,0.0136,0.0000,200,1.3650
0.0439,0.0000,0.0000,0.0000,0.0437,0.0001,200,1.3650
0.0479,0.0000,0.0000,0.0000,0.0478,0.0001,200,1.3650
0.0103,0.0000,0.0000,0.0000,0.0101,0.0001,200,1.4493
0.0112,0.0000,0.0000,0.0000,0.0111,0.0000,200,1.4494
0.0123,0.0000,0.0000,0.0000,0.0121,0.0001,200,1.4495
