phase,algo,servers,load_frac,load_pct,qrif,qrif_label,qrif_runtime,probe_rate,target_qps,workers,bin_seconds,bin_index,timestamp,elapsed_s,p50_us,p90_us,p99_us,p99_9_us,avg_us,total_responses,ok_responses,error_responses,response_qps,error_qps,status_dist
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,2,2026-07-08T13:01:24,312.729,53400.0,95500.0,141200.0,163900.0,58343.499111900535,5640,5630,10,1128.0,2.0,"{""200"": 5630, ""503"": 10}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,3,2026-07-08T13:01:29,317.729,53100.0,91400.0,131300.0,156400.0,57243.858714944974,5640,5634,6,1128.0,1.2,"{""200"": 5634, ""503"": 6}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,4,2026-07-08T13:01:34,322.729,52900.0,93800.0,137800.0,160700.0,57592.63008346652,5640,5631,9,1128.0,1.8,"{""200"": 5631, ""503"": 9}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,5,2026-07-08T13:01:39,327.729,53000.0,91900.0,137200.0,161500.0,57302.04190340909,5639,5632,7,1127.8,1.4,"{""200"": 5632, ""503"": 7}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,6,2026-07-08T13:01:44,332.729,52400.0,93800.0,140500.0,164200.0,57346.89063616869,5637,5596,41,1127.4,8.2,"{""200"": 5596, ""503"": 41}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,7,2026-07-08T13:01:49,337.729,52900.0,93600.0,134700.0,162200.0,57569.2642261689,5524,5518,6,1104.8,1.2,"{""200"": 5518, ""503"": 6}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,8,2026-07-08T13:01:54,342.729,52900.0,91900.0,134100.0,155600.0,57259.69116080937,5640,5634,6,1128.0,1.2,"{""200"": 5634, ""503"": 6}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,9,2026-07-08T13:01:59,347.729,52500.0,94500.0,138400.0,163100.0,57347.240461401954,5640,5635,5,1128.0,1.0,"{""200"": 5635, ""503"": 5}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,10,2026-07-08T13:02:04,352.729,53400.0,92200.0,136200.0,165000.0,57551.19089939566,5640,5626,14,1128.0,2.8,"{""200"": 5626, ""503"": 14}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,11,2026-07-08T13:02:09,357.729,52500.0,93300.0,134900.0,159800.0,57425.412892914224,5640,5631,9,1128.0,1.8,"{""200"": 5631, ""503"": 9}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,12,2026-07-08T13:02:14,362.729,52700.0,94600.0,136700.0,162700.0,57620.4371778923,5640,5627,13,1128.0,2.6,"{""200"": 5627, ""503"": 13}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,13,2026-07-08T13:02:19,367.729,53500.0,93700.0,133600.0,158300.0,58062.48890466891,5637,5633,4,1127.4,0.8,"{""200"": 5633, ""503"": 4}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,14,2026-07-08T13:02:24,372.729,52400.0,92400.0,132800.0,157000.0,57023.57434713093,5637,5629,8,1127.4,1.6,"{""200"": 5629, ""503"": 8}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,15,2026-07-08T13:02:29,377.729,52900.0,94500.0,142000.0,168000.0,57753.46983149121,5526,5519,7,1105.2,1.4,"{""200"": 5519, ""503"": 7}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,16,2026-07-08T13:02:34,382.729,52500.0,91900.0,136900.0,167100.0,57110.008920606604,5640,5605,35,1128.0,7.0,"{""200"": 5605, ""503"": 35}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,17,2026-07-08T13:02:39,387.729,52700.0,93900.0,139500.0,168300.0,57976.23779946761,5640,5635,5,1128.0,1.0,"{""200"": 5635, ""503"": 5}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,18,2026-07-08T13:02:44,392.729,51800.0,92400.0,136500.0,163600.0,56842.395740905056,5640,5635,5,1128.0,1.0,"{""200"": 5635, ""503"": 5}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,19,2026-07-08T13:02:49,397.729,52300.0,92600.0,132000.0,166700.0,56804.156305506214,5640,5630,10,1128.0,2.0,"{""200"": 5630, ""503"": 10}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,20,2026-07-08T13:02:54,402.729,53200.0,96400.0,144000.0,165000.0,58350.568787771066,5640,5626,14,1128.0,2.8,"{""200"": 5626, ""503"": 14}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,21,2026-07-08T13:02:59,407.729,52800.0,94900.0,141400.0,166500.0,57865.78527062999,5640,5635,5,1128.0,1.0,"{""200"": 5635, ""503"": 5}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,22,2026-07-08T13:03:04,412.729,52700.0,92300.0,132200.0,160000.0,56978.740017746226,5639,5635,4,1127.8,0.8,"{""200"": 5635, ""503"": 4}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,23,2026-07-08T13:03:09,417.729,53400.0,93300.0,136100.0,162800.0,58118.83611312545,5521,5516,5,1104.2,1.0,"{""200"": 5516, ""503"": 5}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,24,2026-07-08T13:03:14,422.729,52300.0,92500.0,131700.0,161100.0,57107.606184467746,5640,5627,13,1128.0,2.6,"{""200"": 5627, ""503"": 13}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,25,2026-07-08T13:03:19,427.729,54000.0,95300.0,139900.0,167100.0,58768.7788427405,5640,5634,6,1128.0,1.2,"{""200"": 5634, ""503"": 6}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,26,2026-07-08T13:03:24,432.729,53200.0,96900.0,143600.0,173800.0,58643.83658969805,5640,5630,10,1128.0,2.0,"{""200"": 5630, ""503"": 10}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,27,2026-07-08T13:03:29,437.729,52900.0,93700.0,136300.0,160600.0,57550.47010821359,5640,5637,3,1128.0,0.6,"{""200"": 5637, ""503"": 3}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,28,2026-07-08T13:03:34,442.729,53000.0,93900.0,138800.0,168300.0,58127.60213143872,5640,5630,10,1128.0,2.0,"{""200"": 5630, ""503"": 10}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,29,2026-07-08T13:03:39,447.729,52600.0,94100.0,137000.0,164200.0,57297.20739950196,5639,5622,17,1127.8,3.4,"{""200"": 5622, ""503"": 17}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,30,2026-07-08T13:03:44,452.729,53100.0,93500.0,140700.0,163400.0,57678.32118086431,5633,5623,10,1126.6,2.0,"{""200"": 5623, ""503"": 10}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,31,2026-07-08T13:03:49,457.729,52400.0,93100.0,140200.0,171900.0,57442.336956521736,5528,5520,8,1105.6,1.6,"{""200"": 5520, ""503"": 8}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,32,2026-07-08T13:03:54,462.729,52500.0,94400.0,139100.0,159300.0,57494.462193823216,5640,5634,6,1128.0,1.2,"{""200"": 5634, ""503"": 6}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,33,2026-07-08T13:03:59,467.729,53300.0,93700.0,133200.0,155900.0,57807.6171875,5640,5632,8,1128.0,1.6,"{""200"": 5632, ""503"": 8}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,34,2026-07-08T13:04:04,472.729,53300.0,93000.0,132100.0,156800.0,57631.55744983129,5640,5631,9,1128.0,1.8,"{""200"": 5631, ""503"": 9}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,35,2026-07-08T13:04:09,477.729,53400.0,92000.0,130500.0,160400.0,57167.3828125,5640,5632,8,1128.0,1.6,"{""200"": 5632, ""503"": 8}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,36,2026-07-08T13:04:14,482.729,53300.0,94500.0,141600.0,162900.0,58321.04795737123,5638,5630,8,1127.6,1.6,"{""200"": 5630, ""503"": 8}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,37,2026-07-08T13:04:19,487.729,53500.0,92900.0,132900.0,159100.0,57769.72607612949,5636,5622,14,1127.2,2.8,"{""200"": 5622, ""503"": 14}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,38,2026-07-08T13:04:24,492.729,53600.0,92900.0,136900.0,165900.0,57834.564175395,5638,5633,5,1127.6,1.0,"{""200"": 5633, ""503"": 5}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,39,2026-07-08T13:04:29,497.729,53400.0,93900.0,136000.0,162300.0,58181.20355265543,5528,5517,11,1105.6,2.2,"{""200"": 5517, ""503"": 11}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,40,2026-07-08T13:04:34,502.729,53300.0,93100.0,136600.0,165200.0,57578.423015450186,5640,5631,9,1128.0,1.8,"{""200"": 5631, ""503"": 9}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,41,2026-07-08T13:04:39,507.729,52900.0,92600.0,134100.0,161100.0,57452.46047255285,5640,5629,11,1128.0,2.2,"{""200"": 5629, ""503"": 11}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,42,2026-07-08T13:04:44,512.729,52600.0,95500.0,143100.0,169100.0,57776.09660806251,5639,5631,8,1127.8,1.6,"{""200"": 5631, ""503"": 8}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,43,2026-07-08T13:04:49,517.729,53500.0,93700.0,134600.0,165500.0,58142.36566767158,5641,5639,2,1128.2,0.4,"{""200"": 5639, ""503"": 2}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,44,2026-07-08T13:04:54,522.729,53000.0,92100.0,132600.0,166700.0,57484.84902309059,5638,5630,8,1127.6,1.6,"{""200"": 5630, ""503"": 8}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,45,2026-07-08T13:04:59,527.729,52500.0,92100.0,135900.0,164000.0,57358.76709895186,5639,5629,10,1127.8,2.0,"{""200"": 5629, ""503"": 10}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,46,2026-07-08T13:05:04,532.729,52300.0,92400.0,133700.0,166200.0,56971.83223742669,5639,5627,12,1127.8,2.4,"{""200"": 5627, ""503"": 12}"
2,prequal,20,0.75,75,0.35,.35,0.35,3.0,1125,120,5,47,2026-07-08T13:05:09,537.729,53100.0,93600.0,135900.0,163000.0,57477.878513145966,5524,5515,9,1104.8,1.8,"{""200"": 5515, ""503"": 9}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,0,2026-07-08T13:05:49,577.915,52100.0,92800.0,135600.0,163900.0,56981.29079042785,5520,5516,4,1104.0,0.8,"{""200"": 5516, ""503"": 4}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,1,2026-07-08T13:05:54,582.915,53000.0,94500.0,138400.0,165500.0,57889.75817923187,5640,5624,16,1128.0,3.2,"{""200"": 5624, ""503"": 16}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,2,2026-07-08T13:05:59,587.915,52800.0,93400.0,133400.0,159600.0,57301.740365832,5640,5631,9,1128.0,1.8,"{""200"": 5631, ""503"": 9}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,3,2026-07-08T13:06:04,592.915,52500.0,93000.0,134100.0,163900.0,57411.1328125,5640,5632,8,1128.0,1.6,"{""200"": 5632, ""503"": 8}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,4,2026-07-08T13:06:09,597.915,53000.0,92600.0,137600.0,165100.0,57607.33487626847,5639,5617,22,1127.8,4.4,"{""200"": 5617, ""503"": 22}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,5,2026-07-08T13:06:14,602.915,52700.0,95700.0,145000.0,164300.0,58094.30300872352,5641,5617,24,1128.2,4.8,"{""200"": 5617, ""503"": 24}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,6,2026-07-08T13:06:19,607.915,52700.0,94500.0,140100.0,168600.0,57682.21589898631,5636,5623,13,1127.2,2.6,"{""200"": 5623, ""503"": 13}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,7,2026-07-08T13:06:24,612.915,53800.0,93900.0,134300.0,163400.0,58378.386744355426,5524,5492,32,1104.8,6.4,"{""200"": 5492, ""503"": 32}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,8,2026-07-08T13:06:29,617.915,52800.0,94500.0,138600.0,158300.0,58045.49333333333,5640,5625,15,1128.0,3.0,"{""200"": 5625, ""503"": 15}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,9,2026-07-08T13:06:34,622.915,53000.0,94100.0,136500.0,163800.0,57732.91947499113,5640,5638,2,1128.0,0.4,"{""200"": 5638, ""503"": 2}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,10,2026-07-08T13:06:39,627.915,52600.0,91400.0,135200.0,162900.0,56824.23596304193,5640,5628,12,1128.0,2.4,"{""200"": 5628, ""503"": 12}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,11,2026-07-08T13:06:44,632.915,53400.0,93700.0,134600.0,164600.0,57856.92225772098,5640,5634,6,1128.0,1.2,"{""200"": 5634, ""503"": 6}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,12,2026-07-08T13:06:49,637.915,53300.0,94900.0,138300.0,158600.0,58318.70669745959,5639,5629,10,1127.8,2.0,"{""200"": 5629, ""503"": 10}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,13,2026-07-08T13:06:54,642.915,52200.0,92300.0,137100.0,169600.0,56981.60142348755,5641,5620,21,1128.2,4.2,"{""200"": 5620, ""503"": 21}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,14,2026-07-08T13:06:59,647.915,53200.0,93500.0,138500.0,162200.0,57737.81050390348,5639,5636,3,1127.8,0.6,"{""200"": 5636, ""503"": 3}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,15,2026-07-08T13:07:04,652.915,53100.0,94000.0,136300.0,160700.0,57776.51968789694,5521,5511,10,1104.2,2.0,"{""200"": 5511, ""503"": 10}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,16,2026-07-08T13:07:09,657.915,53000.0,93800.0,139100.0,170100.0,57677.799467613135,5640,5635,5,1128.0,1.0,"{""200"": 5635, ""503"": 5}"
3,prequal,20,0.75,75,0.39,.39,0.39,3.0,1125,120,5,17,2026-07-08T13:07:14,662.915,52100.0,93100.0,134100.0,162200.0,57012.34019886364,5640,5632,8,1128.0,1.6,"{""200"": 5632, ""503"": 8}"
