phase,algo,servers,load_frac,load_pct,target_qps,host,server_index,timestamp,elapsed_s,host_cpu_pct
1,wrr,10,0.75,75,188,bhost6,6,2026-07-06T20:26:59,111.224,0.7585335018963302
1,wrr,10,0.75,75,188,bhost4,4,2026-07-06T20:26:59,111.224,0.9493670886076
1,wrr,10,0.75,75,188,bhost7,7,2026-07-06T20:27:05,117.159,1.000851788756385
1,wrr,10,0.75,75,188,bhost10,10,2026-07-06T20:27:05,117.159,0.7698887938408894
1,wrr,10,0.75,75,188,bhost1,1,2026-07-06T20:27:05,117.159,1.2875536480686733
1,wrr,10,0.75,75,188,bhost3,3,2026-07-06T20:27:05,117.159,1.5842432027403097
1,wrr,10,0.75,75,188,bhost5,5,2026-07-06T20:27:05,117.159,1.4576634512325826
1,wrr,10,0.75,75,188,bhost2,2,2026-07-06T20:27:05,117.159,0.8974358974358942
1,wrr,10,0.75,75,188,bhost8,8,2026-07-06T20:27:05,117.159,0.9629788144660867
1,wrr,10,0.75,75,188,bhost4,4,2026-07-06T20:27:05,117.159,0.8351177730192672
1,wrr,10,0.75,75,188,bhost6,6,2026-07-06T20:27:05,117.159,1.0260795211628926
1,wrr,10,0.75,75,188,bhost9,9,2026-07-06T20:27:05,117.159,1.6046213093709905
1,wrr,10,0.75,75,188,bhost10,10,2026-07-06T20:27:11,123.02,0.6441915396177778
1,wrr,10,0.75,75,188,bhost7,7,2026-07-06T20:27:11,123.02,0.9890346162115704
1,wrr,10,0.75,75,188,bhost2,2,2026-07-06T20:27:11,123.02,0.9043927648578864
1,wrr,10,0.75,75,188,bhost3,3,2026-07-06T20:27:11,123.02,1.5493867010974771
1,wrr,10,0.75,75,188,bhost4,4,2026-07-06T20:27:11,123.02,0.9034200903420109
1,wrr,10,0.75,75,188,bhost1,1,2026-07-06T20:27:11,123.02,1.3121101312110084
1,wrr,10,0.75,75,188,bhost6,6,2026-07-06T20:27:11,123.02,0.7943323314727357
1,wrr,10,0.75,75,188,bhost5,5,2026-07-06T20:27:11,123.02,1.4582886553720753
1,wrr,10,0.75,75,188,bhost9,9,2026-07-06T20:27:11,123.02,1.5450643776824036
1,wrr,10,0.75,75,188,bhost8,8,2026-07-06T20:27:11,123.02,0.8583690987124415
1,wrr,10,0.75,75,188,bhost7,7,2026-07-06T20:27:16,128.872,1.0528577567683661
1,wrr,10,0.75,75,188,bhost10,10,2026-07-06T20:27:16,128.872,0.6847849347314305
1,wrr,10,0.75,75,188,bhost2,2,2026-07-06T20:27:16,128.872,1.0695187165775444
1,wrr,10,0.75,75,188,bhost3,3,2026-07-06T20:27:16,128.872,1.7348468622831459
1,wrr,10,0.75,75,188,bhost1,1,2026-07-06T20:27:16,128.872,1.3118279569892421
1,wrr,10,0.75,75,188,bhost4,4,2026-07-06T20:27:16,128.872,0.8352966373955883
1,wrr,10,0.75,75,188,bhost8,8,2026-07-06T20:27:16,128.872,0.8786969567081027
1,wrr,10,0.75,75,188,bhost5,5,2026-07-06T20:27:16,128.872,1.524259338772005
1,wrr,10,0.75,75,188,bhost9,9,2026-07-06T20:27:16,128.872,1.546391752577314
1,wrr,10,0.75,75,188,bhost6,6,2026-07-06T20:27:16,128.872,0.8570816370259249
1,wrr,10,0.75,75,188,bhost7,7,2026-07-06T20:27:22,134.72,0.9712928987696934
1,wrr,10,0.75,75,188,bhost10,10,2026-07-06T20:27:22,134.72,0.7517182130584166
1,wrr,10,0.75,75,188,bhost4,4,2026-07-06T20:27:22,134.72,0.927523727351165
1,wrr,10,0.75,75,188,bhost2,2,2026-07-06T20:27:22,134.72,0.9679500967950116
1,wrr,10,0.75,75,188,bhost5,5,2026-07-06T20:27:22,134.72,1.5766738660907165
1,wrr,10,0.75,75,188,bhost6,6,2026-07-06T20:27:22,134.72,0.862440707201384
1,wrr,10,0.75,75,188,bhost3,3,2026-07-06T20:27:22,134.72,1.4448997196463198
1,wrr,10,0.75,75,188,bhost1,1,2026-07-06T20:27:22,134.72,1.4020707506471108
1,wrr,10,0.75,75,188,bhost9,9,2026-07-06T20:27:22,134.72,1.6188214979494964
1,wrr,10,0.75,75,188,bhost8,8,2026-07-06T20:27:22,134.72,0.8822896492360677
1,wrr,10,0.75,75,188,bhost7,7,2026-07-06T20:27:28,140.543,1.1190015063481829
1,wrr,10,0.75,75,188,bhost10,10,2026-07-06T20:27:28,140.543,0.725875320239111
1,wrr,10,0.75,75,188,bhost1,1,2026-07-06T20:27:28,140.543,1.3081707055543679
1,wrr,10,0.75,75,188,bhost2,2,2026-07-06T20:27:28,140.543,0.9164535379369121
1,wrr,10,0.75,75,188,bhost3,3,2026-07-06T20:27:28,140.543,1.7517624439222335
1,wrr,10,0.75,75,188,bhost8,8,2026-07-06T20:27:28,140.543,0.9633911368015391
1,wrr,10,0.75,75,188,bhost6,6,2026-07-06T20:27:28,140.543,0.768737988468926
1,wrr,10,0.75,75,188,bhost4,4,2026-07-06T20:27:28,140.543,1.1080332409972304
1,wrr,10,0.75,75,188,bhost9,9,2026-07-06T20:27:28,140.543,1.6035920461834552
1,wrr,10,0.75,75,188,bhost5,5,2026-07-06T20:27:28,140.543,1.4542343883661268
1,wrr,10,0.75,75,188,bhost7,7,2026-07-06T20:27:34,146.411,1.0642826734780786
1,wrr,10,0.75,75,188,bhost10,10,2026-07-06T20:27:34,146.411,0.7055805003207238
1,wrr,10,0.75,75,188,bhost1,1,2026-07-06T20:27:34,146.411,1.3957483358385203
1,wrr,10,0.75,75,188,bhost3,3,2026-07-06T20:27:34,146.411,1.5219721329046143
1,wrr,10,0.75,75,188,bhost6,6,2026-07-06T20:27:34,146.411,0.8993576017130578
1,wrr,10,0.75,75,188,bhost4,4,2026-07-06T20:27:34,146.411,0.9209680873848769
1,wrr,10,0.75,75,188,bhost5,5,2026-07-06T20:27:34,146.411,1.5651801029159529
1,wrr,10,0.75,75,188,bhost2,2,2026-07-06T20:27:34,146.411,1.0892780862879148
1,wrr,10,0.75,75,188,bhost9,9,2026-07-06T20:27:34,146.411,1.6284551103492584
1,wrr,10,0.75,75,188,bhost8,8,2026-07-06T20:27:34,146.411,0.8336896109448433
1,wrr,10,0.75,75,188,bhost7,7,2026-07-06T20:27:40,152.272,1.0010649627263057
1,wrr,10,0.75,75,188,bhost10,10,2026-07-06T20:27:40,152.272,0.7601351351351315
1,wrr,10,0.75,75,188,bhost1,1,2026-07-06T20:27:40,152.272,1.43915343915344
1,wrr,10,0.75,75,188,bhost6,6,2026-07-06T20:27:40,152.272,0.8440599282549033
1,wrr,10,0.75,75,188,bhost4,4,2026-07-06T20:27:40,152.272,0.8657094594594628
1,wrr,10,0.75,75,188,bhost3,3,2026-07-06T20:27:40,152.272,1.4814814814814836
1,wrr,10,0.75,75,188,bhost2,2,2026-07-06T20:27:40,152.272,0.9294465568229882
1,wrr,10,0.75,75,188,bhost5,5,2026-07-06T20:27:40,152.272,1.4600084638171862
1,wrr,10,0.75,75,188,bhost9,9,2026-07-06T20:27:40,152.272,1.5228426395939132
1,wrr,10,0.75,75,188,bhost8,8,2026-07-06T20:27:40,152.272,0.8444162972345404
1,wrr,10,0.75,75,188,bhost7,7,2026-07-06T20:27:46,158.21,1.1538461538461497
1,wrr,10,0.75,75,188,bhost10,10,2026-07-06T20:27:46,158.21,0.7496251874062998
1,wrr,10,0.75,75,188,bhost2,2,2026-07-06T20:27:46,158.21,0.9458297506448887
1,wrr,10,0.75,75,188,bhost4,4,2026-07-06T20:27:46,158.21,0.9235395189003404
1,wrr,10,0.75,75,188,bhost1,1,2026-07-06T20:27:46,158.21,1.3522215067611087
1,wrr,10,0.75,75,188,bhost8,8,2026-07-06T20:27:46,158.21,0.8154506437768272
1,wrr,10,0.75,75,188,bhost5,5,2026-07-06T20:27:46,158.21,1.7600343421335096
1,wrr,10,0.75,75,188,bhost3,3,2026-07-06T20:27:46,158.21,1.5249140893470736
1,wrr,10,0.75,75,188,bhost9,9,2026-07-06T20:27:46,158.21,1.6316015457277788
1,wrr,10,0.75,75,188,bhost6,6,2026-07-06T20:27:46,158.21,0.8576329331046351
1,wrr,10,0.75,75,188,bhost7,7,2026-07-06T20:27:52,164.06,1.0481283422459908
1,wrr,10,0.75,75,188,bhost10,10,2026-07-06T20:27:52,164.06,0.7061844639417947
1,wrr,10,0.75,75,188,bhost1,1,2026-07-06T20:27:52,164.06,1.2900451515803102
1,wrr,10,0.75,75,188,bhost6,6,2026-07-06T20:27:52,164.06,0.7946735395188975
1,wrr,10,0.75,75,188,bhost3,3,2026-07-06T20:27:52,164.06,1.6316015457277788
1,wrr,10,0.75,75,188,bhost4,4,2026-07-06T20:27:52,164.06,1.004917682274964
1,wrr,10,0.75,75,188,bhost9,9,2026-07-06T20:27:52,164.06,1.5873015873015928
1,wrr,10,0.75,75,188,bhost5,5,2026-07-06T20:27:52,164.06,1.3957483358385203
1,wrr,10,0.75,75,188,bhost8,8,2026-07-06T20:27:52,164.06,0.8987802268350054
1,wrr,10,0.75,75,188,bhost2,2,2026-07-06T20:27:52,164.06,0.9160630592245367
1,wrr,10,0.75,75,188,bhost7,7,2026-07-06T20:27:57,169.917,1.2001714530647245
1,wrr,10,0.75,75,188,bhost10,10,2026-07-06T20:27:57,169.917,0.7921216013701549
1,wrr,10,0.75,75,188,bhost1,1,2026-07-06T20:27:57,169.917,1.3107004727116456
1,wrr,10,0.75,75,188,bhost2,2,2026-07-06T20:27:57,169.917,0.9209680873848769
1,wrr,10,0.75,75,188,bhost9,9,2026-07-06T20:27:57,169.917,1.4193548387096744
1,wrr,10,0.75,75,188,bhost3,3,2026-07-06T20:27:57,169.917,1.5236051502145909
1,wrr,10,0.75,75,188,bhost6,6,2026-07-06T20:27:57,169.917,1.0055626872058188
1,wrr,10,0.75,75,188,bhost4,4,2026-07-06T20:27:57,169.917,0.9845890410958957
1,wrr,10,0.75,75,188,bhost8,8,2026-07-06T20:27:57,169.917,0.9867009867009835
1,wrr,10,0.75,75,188,bhost5,5,2026-07-06T20:27:57,169.917,1.5027908973808457
1,wrr,10,0.75,75,188,bhost7,7,2026-07-06T20:28:03,175.767,1.1392949269131591
1,wrr,10,0.75,75,188,bhost10,10,2026-07-06T20:28:03,175.767,0.7075471698113178
1,wrr,10,0.75,75,188,bhost3,3,2026-07-06T20:28:03,175.767,1.593110871905279
1,wrr,10,0.75,75,188,bhost1,1,2026-07-06T20:28:03,175.767,1.5024683408456752
